episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
76000,1481.3,248147.2,557096,494961,99.6000,99.0500,96.8000,90.0500,60.2500,0.1500,198142.99,417.34
78000,1521.1,249911.9,553100,494753,99.8000,99.5000,96.7000,91.0000,60.7500,0.1000,198545.14,413.90
80000,1560.5,247778.1,512780,494565,99.7500,99.0000,96.3500,89.9000,60.0000,0.1500,198029.88,417.39
82000,1600.0,248348.8,486132,494417,99.9000,99.1000,96.1500,89.5500,60.4000,0.0500,198534.16,412.36
84000,1639.6,248731.7,512996,494250,99.7500,99.2000,96.7000,89.6000,60.0500,0.0500,198224.54,415.20
86000,1679.7,250434.1,514460,494013,99.7500,99.1500,96.7500,90.8000,61.3500,0.0500,198401.75,418.34
88000,1719.7,252243.5,387000,493872,99.8000,99.3500,97.6500,91.4000,62.3000,0.0000,198540.76,413.60
90000,1759.4,251417.5,387112,493804,99.8500,99.2500,97.5500,90.5000,61.9000,0.0000,198105.01,417.75
92000,1798.2,246246.0,547384,493788,99.6500,98.8000,97.0500,90.1000,59.9500,0.1000,198827.83,417.25
94000,1837.7,248656.2,484132,493663,99.9500,99.4000,96.7500,90.3500,59.6500,0.0500,198391.67,417.18
96000,1877.5,249810.8,387248,493522,99.9000,99.6500,97.0500,90.8000,60.7500,0.0000,198549.67,415.42
98000,1915.8,251484.0,514428,493841,99.8500,99.2500,97.4500,91.1500,61.3000,0.0500,198445.83,419.20
100000,1955.1,249369.0,531560,493794,99.6500,98.9000,96.8000,90.1500,60.7000,0.0500,198416.16,416.65
102000,1993.8,248474.5,387492,493883,99.6000,99.2000,96.9000,90.3000,60.2500,0.0000,198843.59,412.09
104000,2032.3,246397.0,487288,493935,99.7000,99.0000,96.4000,90.1500,59.9500,0.0500,199031.68,412.99
106000,2072.2,250538.9,491940,493802,99.8500,98.9000,96.9500,90.1000,61.1500,0.1000,198528.45,418.85
108000,2112.1,250668.0,395980,493672,99.6500,98.9500,97.0500,91.4500,60.9000,0.0000,198516.82,419.14
110000,2151.5,249183.8,536848,493608,99.8500,99.0000,96.4000,89.9000,60.6000,0.1000,198593.69,416.85
112000,2190.4,249236.9,406596,493682,99.7000,99.0500,96.7000,90.4500,61.1500,0.0000,198776.79,415.57
114000,2228.9,245895.2,411264,493709,99.5500,98.6000,96.4500,89.1500,59.1000,0.0000,199053.76,415.77
116000,2267.6,245094.7,387272,493694,99.5500,98.9000,96.2500,89.9500,58.9000,0.0000,199295.98,418.25
118000,2306.9,251196.9,512812,493713,99.5500,98.7500,96.5000,90.5500,61.7000,0.0500,198621.98,416.81
120000,2346.3,250855.7,514676,493722,99.9500,99.4000,97.2500,90.8500,61.9000,0.0500,199066.04,416.50
122000,2385.2,247845.7,532932,493721,99.8500,99.0500,96.5000,89.5500,60.2500,0.1000,199113.68,415.97
124000,2424.5,249202.0,520288,493689,99.8000,99.4000,96.8000,90.4000,60.1500,0.1000,199138.64,416.58
126000,2464.1,252366.3,519424,493691,99.8500,99.2500,97.4000,91.2000,61.2500,0.0500,198677.83,419.87
128000,2503.5,250072.1,407492,493678,99.6500,98.7500,97.0000,90.0500,61.9500,0.0000,199061.29,416.73
130000,2543.1,251768.0,387844,493653,99.7500,99.1000,97.3000,91.4500,61.7000,0.0000,199178.95,415.30
132000,2582.3,247994.2,489612,493602,99.6000,98.7500,96.6000,89.5500,60.5000,0.0500,199070.87,419.47
134000,2621.9,248087.7,387984,493492,99.7000,98.9500,97.1500,89.8000,60.4500,0.0000,199579.34,414.47
136000,2661.9,253152.4,507048,493441,99.8500,99.0500,96.2500,89.9000,62.8500,0.0500,198438.01,419.53
138000,2700.3,246592.7,533308,493506,99.7500,99.0500,96.3500,88.9000,59.4000,0.1000,199440.99,415.90
140000,2740.0,251384.9,387560,493481,99.8500,99.0500,97.3500,90.4000,61.9500,0.0000,199253.62,418.09
142000,2780.6,252481.9,520980,493308,99.8500,99.4500,97.4500,90.8000,62.8500,0.0500,199085.01,419.51
144000,2820.6,252408.7,432356,493240,99.7000,98.8500,97.2000,91.1500,62.3500,0.0000,199041.14,420.52
146000,2859.2,248096.8,386512,493313,99.6500,99.1000,96.5500,89.6500,60.7000,0.0000,199454.72,416.52
148000,2898.9,252214.1,489376,493297,99.8500,99.3000,97.1000,91.6000,62.0000,0.0500,199538.15,412.28
150000,2938.1,248192.4,486164,493259,99.6500,98.5000,96.3500,89.9000,61.3000,0.1000,199560.46,417.52
152000,2977.3,247895.5,532908,493228,99.9000,99.1000,96.9000,91.0500,59.9000,0.0500,199986.40,416.49
154000,3017.0,250058.2,532660,493155,99.6500,98.6000,96.1500,89.7500,61.6000,0.0500,199290.51,419.05
156000,3057.4,251525.1,528244,493027,99.5000,99.1500,96.6000,90.3000,61.2000,0.0500,199205.11,415.91
158000,3096.8,247718.7,494264,492953,99.7000,98.9000,95.7500,88.7500,60.0500,0.0500,199118.59,421.76
160000,3136.7,252167.4,410500,492905,99.8500,99.3000,97.0500,90.9000,62.0000,0.0000,199343.64,420.44
162000,3176.4,251302.8,387348,492883,99.7000,99.2500,97.1000,90.6500,61.8500,0.0000,199749.17,415.53
164000,3215.4,249836.7,503376,492933,99.6000,98.6500,96.3500,90.2500,61.2500,0.0500,199666.02,416.00
166000,3254.7,248663.6,500228,492897,99.7000,98.9000,95.8000,89.5500,61.2000,0.1000,199747.43,418.26
168000,3292.7,246556.4,520520,493031,99.6000,98.9000,96.9500,89.4000,59.4500,0.1000,199920.51,417.18
170000,3331.4,245155.6,485156,493018,99.8500,99.3500,96.4500,89.1500,58.8500,0.1500,199862.93,420.40
172000,3370.7,249128.3,402432,493008,99.7500,99.1500,96.9000,91.2000,59.8000,0.0000,200111.72,413.39
174000,3409.9,250321.1,484584,493026,99.9500,99.4000,96.7500,90.5500,62.0500,0.0500,199973.40,418.67
176000,3449.5,252866.1,533640,493034,99.7000,98.9500,96.5500,90.8500,62.8000,0.1000,199441.50,417.42
178000,3488.2,245554.9,410332,493036,99.4500,98.6000,96.4000,89.1500,59.9000,0.0000,200201.46,419.30
180000,3527.5,249380.1,564784,493012,99.6000,98.8000,96.4000,89.9500,62.0000,0.1000,200317.09,411.52
182000,3566.6,246864.9,508832,492984,99.8000,99.0000,96.3500,88.9500,60.5500,0.1000,200275.58,416.22
184000,3605.6,247906.7,563328,492984,99.6500,99.0000,96.9000,90.0000,60.0000,0.0500,200294.69,416.96
186000,3645.1,248264.0,532932,492932,99.9000,99.4000,96.5500,90.1500,59.9500,0.1000,200084.67,418.33
188000,3684.1,248334.6,529844,492943,99.7500,99.0000,96.5500,89.7000,60.7500,0.1000,200313.33,416.54
190000,3725.3,256841.5,532956,492818,99.7500,98.9500,97.0000,91.9500,63.5000,0.0500,199615.99,416.30
192000,3764.9,252350.8,551520,492831,99.8500,98.9000,96.9000,90.9000,62.5000,0.1500,200053.75,416.89
194000,3804.1,250599.8,387400,492856,99.7500,99.1000,96.9000,89.8500,61.3500,0.0000,199789.18,416.59
196000,3843.0,248966.0,387232,492896,99.8000,99.2500,96.7000,89.7500,61.4000,0.0000,200478.14,416.65
198000,3882.7,254230.6,402544,492919,99.7500,99.0500,97.3500,91.2500,63.1000,0.0000,200070.84,414.66
200000,3922.0,251839.8,388600,492953,99.5500,99.1000,97.3000,90.7000,61.9000,0.0000,199980.18,418.78
202000,3961.4,251100.4,512020,492965,99.9000,99.4000,97.0500,89.6000,61.2000,0.1000,200209.64,415.07
204000,4000.5,248501.3,530832,492964,99.8500,99.0000,96.6500,90.1500,60.8500,0.0500,200608.56,416.30
206000,4040.1,251686.0,508272,492965,99.6500,99.2500,97.0500,89.9500,62.0500,0.1500,200080.02,416.76
208000,4079.7,253261.8,581896,492984,99.8000,99.1500,96.9000,89.8500,63.5500,0.1500,200250.67,416.51
210000,4119.4,253242.1,387260,492991,99.6000,98.9000,96.9500,90.9500,62.5000,0.0000,199936.66,419.35
212000,4159.1,255118.4,507208,493029,99.8000,99.0000,97.2500,91.0500,63.9500,0.0500,200139.27,417.46
214000,4198.0,249404.2,468056,493069,99.6500,99.0000,97.0500,90.1000,61.2000,0.0500,200629.25,415.23
216000,4237.7,252444.2,566440,493063,99.7000,98.6500,96.8000,90.9500,62.3500,0.2000,200206.50,417.13
218000,4276.8,247885.1,464808,493051,99.7000,99.1500,96.8500,90.7000,60.0500,0.0500,200908.03,414.77
220000,4315.9,251315.7,387392,493086,99.8500,99.1500,97.0500,90.2500,63.1000,0.0000,200751.26,414.31
222000,4355.6,251573.8,387512,493072,99.6502,98.7506,96.2019,89.9050,62.9185,0.0000,200411.27,418.63
224000,4394.9,248185.7,563376,493035,99.6498,98.9495,96.4482,89.1446,60.4802,0.1501,200716.07,414.92
226000,4434.1,251471.8,400972,493073,99.6000,98.7000,96.6000,90.1500,62.5000,0.0000,200435.32,417.59
228000,4473.0,250195.8,476944,493119,99.6500,98.5500,97.0000,90.9000,60.7500,0.0500,200553.35,416.68
230000,4512.3,250210.5,398112,493116,99.7000,99.0000,95.9500,89.9000,62.2500,0.0000,200753.32,418.69
232000,4551.8,251882.4,387304,493128,99.9500,99.1000,96.8500,91.0500,62.4500,0.0000,200784.10,416.84
234000,4591.6,250957.5,387316,493092,99.5000,98.7500,97.0000,90.1500,61.7500,0.0000,200864.39,416.14
236000,4632.3,252359.8,465124,492975,99.7500,99.3500,96.7500,90.4000,61.5500,0.0500,200389.08,419.92
238000,4673.1,249867.1,508752,492816,99.9500,99.1000,96.9000,90.4500,60.5500,0.0500,200810.93,415.56
240000,4712.7,248958.8,534220,492780,99.8500,99.0000,96.4500,90.2000,60.0500,0.0500,200875.36,418.31
242000,4752.9,252715.2,468264,492727,99.8000,99.0000,96.9500,90.2000,62.5000,0.0500,200636.74,416.83
244000,4793.0,252003.8,511048,492679,99.9000,99.2000,97.0000,90.5000,62.0000,0.0500,200789.27,417.16
246000,4832.6,249783.7,578136,492647,99.7500,99.2000,97.3500,90.8500,61.0500,0.1500,201534.34,413.81
248000,4871.6,247535.0,529336,492641,99.8000,99.0000,96.7500,90.7000,59.8000,0.1000,201375.66,418.19
250000,4912.0,255516.5,480544,492616,99.8000,99.0500,96.6000,91.7000,63.6500,0.0500,200553.02,418.32
252000,4952.2,253206.8,505308,492579,99.8000,98.8000,96.9000,90.9500,63.0500,0.2000,200964.45,416.83
254000,4992.5,253012.0,401404,492525,99.7000,99.0500,96.9500,90.3500,63.1500,0.0000,201094.04,415.04
256000,5032.2,249726.2,533176,492488,99.7000,98.8500,96.6500,91.2500,59.4500,0.1500,201374.62,417.28
258000,5072.2,251236.8,524284,492442,99.7500,99.0500,96.3000,89.9500,62.8000,0.0500,201210.42,415.60
260000,5111.0,247540.6,489044,492454,99.3500,98.6000,96.3500,89.8500,59.8000,0.0500,201277.53,418.38
262000,5150.6,250291.7,396636,492437,99.9000,99.2500,97.0000,89.9500,61.0000,0.0000,201137.32,417.20
264000,5189.9,251706.8,523472,492466,99.6500,98.7500,97.2000,91.0500,62.3500,0.1500,201425.89,414.61
266000,5229.1,249498.9,411420,492475,99.6000,98.8500,96.4500,90.0000,61.6500,0.0000,201546.10,415.68
268000,5269.1,251571.2,405472,492436,99.6500,99.0000,97.1500,90.7500,61.9500,0.0000,201184.39,418.98
270000,5309.7,254383.6,532424,492379,99.6000,98.9500,96.7000,90.1500,63.4000,0.0500,200772.52,418.41
272000,5350.8,256009.7,529428,492293,99.6000,99.2000,97.5000,91.7500,63.7000,0.1000,201102.18,415.88
274000,5390.7,251675.6,584500,492267,99.8000,99.2500,97.5000,90.8000,61.2500,0.2000,201335.42,416.99
276000,5430.7,250255.3,479332,492215,99.6500,98.7500,96.8500,91.2500,61.2000,0.0500,201707.92,415.31
278000,5470.7,252623.2,387168,492183,99.8500,99.0500,96.9500,90.6500,63.1000,0.0000,201485.42,413.23
280000,5511.5,250934.1,410436,492074,99.5500,98.9000,96.9000,90.0000,61.8000,0.0000,201639.77,414.50
282000,5551.7,251889.0,524360,492026,99.7000,99.2500,97.0500,91.0500,61.7500,0.0500,201713.64,413.26
284000,5592.6,252320.5,583192,491918,99.8500,98.9000,96.8500,90.5000,61.9500,0.1000,201261.90,419.73
286000,5632.4,250350.9,413324,491887,99.7000,98.7500,96.6000,90.6500,61.9000,0.0000,202034.10,413.01
288000,5671.5,247192.7,468600,491873,99.8500,99.1000,96.1500,88.7500,60.3500,0.0500,201606.11,418.31
290000,5711.3,248502.6,387092,491823,99.8000,98.7500,96.5000,90.8500,60.5500,0.0000,201944.61,419.31
292000,5751.5,252500.3,513932,491788,99.5000,99.1500,96.9500,90.5500,62.4000,0.1000,201708.18,415.16
294000,5791.9,253635.9,386752,491743,99.9500,99.1500,97.1000,91.0500,62.9000,0.0000,201647.39,415.45
296000,5831.7,250579.6,520152,491725,99.7500,99.2000,96.7000,90.3500,61.3500,0.1500,201985.84,414.78
298000,5871.4,249945.0,528660,491699,99.8000,99.3500,97.6000,91.7000,60.5000,0.0500,202247.99,418.29
300000,5911.6,251202.3,389416,491649,99.7500,99.0000,96.9000,90.8500,61.8500,0.0000,202281.95,413.08
302000,5950.7,251318.2,581836,491689,99.7000,98.9500,97.0500,90.6000,62.0500,0.1000,201957.88,417.48
304000,5990.8,253258.4,532556,491677,99.8500,99.4000,96.7000,91.2500,62.1500,0.0500,201830.06,418.47
306000,6030.0,249931.5,531652,491687,99.5000,98.4500,96.6000,89.4500,61.4000,0.0500,201849.86,418.11
308000,6069.4,250751.9,532668,491703,99.5000,98.7500,96.8000,90.1500,61.6000,0.0500,201823.16,418.45
310000,6108.1,248561.7,532564,491738,99.6500,98.7500,96.6000,90.3000,60.8500,0.1000,202325.65,419.78
312000,6147.4,250147.0,485228,491745,99.7500,98.8500,97.1500,91.3500,61.4500,0.0500,202564.70,414.43
314000,6187.1,253194.7,387740,491764,99.8000,99.1000,97.4000,91.2500,63.1000,0.0000,202099.21,415.25
316000,6226.1,249014.3,532072,491780,99.6500,99.0000,97.0500,90.0500,61.2000,0.1000,202446.24,417.39
318000,6265.7,252059.1,534308,491792,99.8500,99.1500,96.7500,91.8000,61.5500,0.0500,202202.72,416.89
320000,6305.4,251363.0,532920,491784,99.8500,99.4000,97.0000,91.2500,61.8000,0.1500,202351.91,417.64
322000,6344.7,249245.4,433316,491782,99.8000,99.1500,96.2000,90.0500,60.7000,0.0000,202310.30,417.83
324000,6384.6,253094.9,542016,491783,99.7500,99.0000,97.2000,91.3500,62.0000,0.1000,201911.74,420.87
326000,6424.5,252929.5,563360,491773,99.7000,99.2000,96.9500,91.0500,62.3500,0.1000,202045.23,420.33
328000,6464.4,254063.4,513540,491782,99.6500,98.8500,96.7500,90.7500,62.8500,0.0500,201816.68,421.81
330000,6504.7,251424.8,467812,491727,99.7500,99.0000,96.9500,90.3000,62.0500,0.0500,202578.39,414.63
332000,6544.3,253886.8,581788,491758,99.7500,99.1500,96.9000,91.0000,62.7000,0.1000,201971.47,418.48
334000,6583.9,252125.5,580176,491761,99.8000,98.9500,96.7000,91.0000,61.9500,0.0500,202306.97,417.66
336000,6623.0,247500.0,479996,491763,99.6500,99.1500,96.8000,90.0000,60.2000,0.0500,202957.02,416.22
338000,6662.0,249324.6,387704,491783,99.8000,98.7500,96.2000,90.1500,60.9000,0.0000,202517.73,417.13
340000,6701.5,250737.5,432784,491780,99.6500,98.8000,96.8000,90.5000,61.7000,0.0000,202472.60,418.24
342000,6740.9,252069.4,557088,491806,99.7000,98.4500,95.9500,89.8500,62.2500,0.0500,202131.19,417.55
344000,6780.5,252799.6,524368,491820,99.8000,99.0500,96.8500,90.8000,62.4500,0.1000,202459.87,418.02
346000,6820.1,252216.5,532444,491826,99.8500,98.9500,96.7500,90.1500,62.3500,0.1000,202178.54,420.63
348000,6859.5,251106.3,512508,491833,99.6000,98.9500,96.5000,89.6500,62.3500,0.0500,202621.70,417.97
350000,6899.0,249305.6,514832,491823,99.7000,98.7500,96.9500,90.3000,61.1500,0.0500,202836.03,418.05
352000,6938.6,251856.3,388736,491828,99.7000,98.9500,96.8000,91.7000,61.5000,0.0000,202698.82,417.34
354000,6977.3,249706.2,388788,491872,99.6000,98.8000,96.5000,90.3500,61.7000,0.0000,202773.59,418.31
356000,7017.1,253988.9,488012,491884,99.8500,99.4500,97.0000,90.5000,63.1500,0.0500,202219.48,421.52
358000,7055.7,250377.4,483976,491940,99.6000,98.8000,95.9000,89.9500,61.7000,0.0500,202771.47,416.78
360000,7095.7,254444.9,565420,491940,99.7500,98.8500,96.7000,91.5500,63.1500,0.1500,202758.72,417.37
362000,7135.5,252593.2,495488,491937,99.7500,99.2500,97.4000,91.2000,62.4500,0.0500,202876.96,417.57
364000,7175.0,250609.2,387152,491938,99.7500,99.0500,96.5500,90.5500,61.8500,0.0000,203112.00,415.35
366000,7214.7,252079.8,387144,491941,99.9000,99.3000,96.8000,90.4500,62.0500,0.0000,203064.52,413.07
368000,7255.5,254783.7,531436,491890,99.7500,99.0500,96.9000,91.1500,64.0000,0.0500,202713.14,419.04
370000,7295.3,252509.0,455240,491884,99.8500,99.1500,96.7000,90.0500,62.9000,0.0000,202543.69,421.43
372000,7334.8,250991.6,532360,491883,99.6500,99.1000,96.7000,90.5500,62.4000,0.0500,202957.71,417.28
374000,7374.7,252913.1,387624,491883,99.6000,99.3500,96.9000,91.1000,62.6500,0.0000,203136.94,411.79
376000,7414.1,250091.1,527828,491881,99.6000,98.9000,96.5000,90.2500,61.4500,0.1500,203092.28,417.09
378000,7453.2,248951.4,532116,491885,99.8000,99.3000,96.7000,89.2500,61.0000,0.2000,203225.44,419.20
380000,7493.0,253530.2,388684,491896,99.7000,98.8000,96.8000,91.0500,62.8000,0.0000,203064.01,415.68
382000,7531.8,246631.8,387900,491902,99.4500,99.1500,96.8000,88.9500,60.1500,0.0000,203450.06,418.46
384000,7570.8,247951.1,469304,491905,99.8000,99.0000,96.3500,90.0000,60.4500,0.0500,203523.55,416.59
386000,7609.7,246659.1,504008,491908,99.8000,99.0500,96.1500,89.2000,60.1000,0.1000,203412.28,419.48
388000,7649.2,251354.6,533048,491912,99.6500,98.8000,96.2500,89.4000,61.9000,0.1500,202840.77,420.63
390000,7688.8,250178.3,386856,491902,99.6000,98.6500,96.3500,90.1500,60.8000,0.0000,202941.43,419.42
392000,7728.7,253016.2,484984,491896,99.6000,99.0000,96.7500,89.9500,63.0000,0.1000,203122.69,415.96
394000,7767.9,251469.6,488760,491916,99.6500,98.9500,96.4500,90.9000,62.6500,0.0500,203411.55,418.74
396000,7807.0,250851.1,387456,491944,99.7500,98.8500,96.6000,90.6000,62.5500,0.0000,203533.95,417.34
398000,7845.5,248639.4,497088,491983,99.7000,98.6000,96.5000,90.7500,61.3500,0.0500,203886.47,415.73
400000,7884.7,254209.5,528388,492032,99.8000,99.0500,96.6000,90.3000,63.3000,0.1000,202819.71,418.07
402000,7923.7,253159.0,387624,492079,99.8500,99.2500,97.1500,90.9500,62.9000,0.0000,203415.21,417.11
404000,7963.2,251282.4,509132,492085,99.9500,99.2000,97.2500,90.9000,61.0500,0.0500,203659.20,413.48
406000,8002.7,251702.2,482012,492091,99.6000,98.8000,96.2000,90.4000,61.9500,0.0500,203424.23,415.19
408000,8041.6,247363.4,387352,492096,99.8000,99.0000,96.0500,89.8000,60.9000,0.0000,203773.62,417.32
410000,8081.4,251849.2,509128,492088,99.5500,98.8500,96.8000,91.0000,63.2000,0.0500,203839.31,416.43
412000,8121.6,254994.6,550748,492080,99.7500,99.0500,97.0000,90.9500,63.7500,0.2500,203381.55,416.96
414000,8160.7,249732.6,508604,492089,99.9000,98.9000,96.9000,89.8000,61.7000,0.1000,203637.15,417.95
416000,8201.3,251142.3,402008,492028,99.7500,99.0000,97.0000,90.5000,61.8000,0.0000,203719.72,415.93
418000,8240.8,248797.2,513780,492009,99.8000,98.9000,96.2500,90.1500,61.9500,0.1000,204033.06,418.59
420000,8280.7,252378.0,387420,492000,99.8000,98.9000,96.8000,90.5000,62.6500,0.0000,203747.50,415.44
422000,8320.6,253109.3,387072,491992,99.9000,99.3000,97.1500,90.9500,63.2500,0.0000,203452.59,419.64
424000,8360.1,251666.4,528572,492002,99.8500,99.0000,96.7500,90.9500,62.1500,0.1000,203857.06,415.97
426000,8400.3,251113.6,387152,491961,99.8000,98.6500,96.2500,90.2500,62.4000,0.0000,203702.60,419.39
428000,8440.2,254448.3,533280,491966,99.5500,98.9000,96.8000,90.3500,63.5500,0.1000,203523.06,415.80
430000,8480.0,253119.6,468712,491969,99.5000,98.9000,96.2000,90.1500,63.2500,0.0500,203657.32,415.70
432000,8519.9,251072.7,504164,491946,99.7500,99.0000,96.7500,90.1500,62.4500,0.1000,203928.29,419.07
434000,8560.4,257402.2,510072,491943,99.8500,98.9000,96.6000,91.3500,65.0000,0.0500,203393.86,418.62
436000,8600.4,254712.9,475988,491946,99.7500,99.1500,96.7000,90.7500,64.1500,0.0500,203667.83,418.54
438000,8640.1,254281.7,531524,491958,99.8500,99.4500,97.1500,91.5500,63.3500,0.0500,204060.36,416.42
440000,8679.8,253786.9,387444,491975,99.6000,98.9500,97.2000,90.6500,63.2000,0.0000,203892.91,416.59
442000,8719.8,255668.5,410916,491985,99.9000,99.6500,97.4000,91.3500,63.6500,0.0000,203655.77,417.34
444000,8759.9,254686.8,548296,491983,99.6500,99.1000,96.6000,90.3000,64.4000,0.1500,203655.68,419.97
446000,8799.5,251650.9,535296,491980,99.7500,99.1500,97.0000,90.8000,61.4500,0.1500,204008.26,418.97
448000,8839.5,255406.1,537392,491989,99.7000,98.8500,96.7500,90.6000,64.2000,0.0500,203696.42,419.47
450000,8879.0,252503.9,387504,492000,99.7000,99.1500,96.8500,90.6000,62.7000,0.0000,204075.27,419.28
452000,8918.2,250342.3,509604,492015,99.7000,98.8000,96.6000,91.0000,61.5500,0.1500,204238.74,417.73
454000,8957.3,251140.0,405084,492035,99.7000,98.8000,96.1500,89.6500,62.8000,0.0000,204156.89,415.93
456000,8997.2,254620.0,533040,492044,99.7500,99.1500,97.3500,90.9500,63.6000,0.1500,203843.27,418.04
