episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
110000,1927.4,250835.7,434668,559143,99.8500,99.2000,97.2500,90.9500,62.5000,0.0000,203007.48,414.40
112000,1961.9,249819.6,548716,559166,99.6500,99.1500,96.2500,89.0500,62.8500,0.1000,202970.49,414.71
114000,1996.8,250925.5,509512,559102,99.6000,98.8000,96.8000,90.5000,62.6000,0.1000,203278.35,411.17
116000,2031.7,256237.4,483984,559256,99.8500,99.5500,97.4500,91.6500,64.2000,0.1000,202716.75,413.12
118000,2066.8,251540.6,513012,559194,99.8500,99.3000,97.5500,90.7000,62.2000,0.0500,203264.25,411.88
120000,2101.4,251251.9,387460,559222,99.8500,99.2000,96.6000,90.2000,62.9000,0.0000,203163.04,414.32
122000,2136.7,255304.4,525812,559242,99.6500,99.1000,97.1000,90.2500,63.9500,0.0500,202327.62,416.50
124000,2171.3,253706.6,563908,559358,99.9500,99.4500,97.3000,90.6500,64.1000,0.1000,202947.08,412.47
126000,2205.4,249564.6,531368,559468,99.6000,98.9000,96.0500,90.2500,62.4000,0.0500,203270.36,414.77
128000,2240.4,252276.2,533260,559436,99.7000,98.9500,96.4500,90.2500,63.3500,0.0500,203149.49,410.20
130000,2275.7,254069.8,557504,559388,99.9000,98.6500,96.3500,90.0000,63.7500,0.1000,202632.54,413.44
132000,2311.9,254870.8,387232,559171,99.7500,99.2000,97.4500,91.1000,64.5000,0.0000,203085.79,410.31
134000,2345.8,246985.5,486328,559243,99.7500,99.1000,96.9000,89.0000,61.0500,0.0500,203543.96,413.94
136000,2379.6,250186.8,387120,559445,99.7000,98.9000,96.7500,89.6500,62.0000,0.0000,203108.41,411.46
138000,2413.9,256481.7,520580,559703,99.8500,99.3000,97.0500,91.0000,65.4000,0.0500,202549.19,414.73
140000,2448.7,253404.4,396204,559749,99.7000,99.1500,96.8000,90.5000,64.6000,0.0000,203309.22,411.47
142000,2483.3,255822.3,532512,559921,99.7500,99.1000,96.9500,91.4000,64.8000,0.1500,202823.43,412.50
144000,2518.8,253349.7,555120,559802,99.7000,99.2500,96.7000,90.5000,63.2500,0.1000,202946.56,414.03
146000,2556.6,256189.6,504052,559264,99.8000,99.5000,97.6500,92.0000,64.3000,0.0500,203035.47,413.87
148000,2592.2,254307.0,432404,559161,99.7000,98.7500,97.3000,91.0500,64.8000,0.0000,203371.96,412.11
150000,2627.1,252025.2,387280,559167,99.7500,99.3000,96.9500,90.8000,62.6500,0.0000,203412.54,411.66
152000,2662.5,254171.5,480784,559116,99.7000,99.0500,97.2000,90.7500,63.6000,0.0500,203030.10,413.92
154000,2698.1,254117.8,514168,559019,99.9000,99.2500,97.3500,91.0500,64.2000,0.0500,203144.34,415.19
156000,2733.1,254025.8,616212,559039,99.6500,98.7500,96.6000,91.1500,64.2000,0.0500,203395.55,412.33
158000,2767.2,251977.8,525860,559211,99.5500,98.5500,97.0500,90.9000,62.6000,0.0500,203232.59,414.63
160000,2801.5,252077.0,534828,559305,99.8000,98.9500,96.4500,90.7500,64.1000,0.0500,203680.32,412.99
162000,2836.0,250553.9,522680,559348,99.7500,98.6000,96.9500,89.7500,62.6000,0.0500,203899.53,411.12
164000,2870.7,252942.6,506584,559411,99.8500,98.7000,96.6000,91.0000,64.1000,0.0500,203751.75,409.63
166000,2905.8,250884.9,508968,559328,99.7000,98.7500,96.3000,89.9500,62.9000,0.0500,203598.12,414.00
168000,2941.1,254028.4,386436,559279,99.6000,99.0000,96.8500,90.1500,64.7000,0.0000,203501.61,410.54
170000,2976.8,253429.7,485508,559167,99.6000,98.9000,96.6000,90.6000,63.3500,0.0500,203320.47,412.35
172000,3011.5,250652.9,386736,559166,99.6500,99.3000,96.7000,90.4500,62.6500,0.0000,203879.37,410.74
174000,3046.6,253199.3,389644,559150,99.7500,99.2500,97.5000,91.5000,63.2000,0.0000,203404.69,415.98
176000,3081.5,251556.3,387288,559141,99.7000,99.4000,97.4500,91.2500,62.9500,0.0000,204011.39,410.33
178000,3115.9,250371.2,532476,559182,99.7500,99.1500,96.5500,90.9000,62.1500,0.1000,204006.86,413.60
180000,3149.9,251008.7,500916,559312,99.6000,98.9500,96.6500,90.2500,63.2000,0.0500,203912.46,412.03
182000,3184.2,251043.4,566724,559404,99.6500,98.7500,96.8000,89.5000,62.7000,0.1000,203616.13,415.94
184000,3219.2,251031.9,387072,559350,99.7000,98.9500,96.9000,90.3000,63.1000,0.0000,203892.52,412.13
186000,3254.1,250059.0,388556,559304,99.7500,99.2000,96.0500,90.2000,61.4500,0.0000,203638.62,414.36
188000,3288.7,252730.6,387408,559361,99.7500,99.0500,97.3000,91.2500,63.5000,0.0000,203900.78,411.19
190000,3323.9,256477.3,533100,559405,99.6000,98.9500,97.3000,91.7000,65.3500,0.1000,203724.39,412.57
192000,3359.2,254272.4,387228,559390,99.8500,98.9500,96.9500,91.2000,63.4500,0.0000,203663.11,412.75
194000,3393.9,252950.2,532800,559432,99.8500,99.2500,97.3500,90.9000,63.4500,0.3000,203705.59,415.13
196000,3428.4,252290.9,387140,559485,99.7000,99.2500,97.2500,91.0500,63.8500,0.0000,204090.71,413.23
198000,3463.2,255366.7,557680,559566,99.8500,99.3500,97.2500,90.4500,64.8500,0.1000,203643.77,411.23
200000,3498.0,251976.3,470860,559569,99.9000,99.2500,96.9500,91.4000,62.5500,0.0500,204342.78,409.90
202000,3532.8,254000.2,387220,559617,99.7500,99.0000,96.6000,91.0500,63.7500,0.0000,203931.63,409.14
204000,3567.9,250467.6,533416,559550,99.8500,99.3500,97.4500,90.7000,62.4000,0.1000,204188.76,416.91
206000,3602.9,253319.1,407496,559552,99.6500,98.9500,96.8500,90.0000,63.8500,0.0000,203622.83,413.79
208000,3639.3,255294.7,421828,559375,99.7500,99.0000,96.7000,91.0000,64.4000,0.0000,203528.42,413.83
210000,3673.8,250140.1,482676,559400,99.8000,99.2500,97.0000,90.4000,62.8000,0.0500,204405.35,412.15
212000,3709.2,256813.6,511840,559412,99.7000,99.3500,97.7000,91.1500,65.0500,0.0500,203671.97,411.86
214000,3744.8,252704.6,534380,559310,99.9500,99.6500,96.7500,90.6000,62.5500,0.0500,203895.88,414.75
216000,3779.8,248837.8,387304,559236,99.9000,99.2000,96.5000,89.8500,62.9000,0.0000,204801.58,409.16
218000,3814.0,249727.7,566460,559283,99.9000,99.2000,97.2000,90.1000,62.3500,0.0500,204448.08,414.33
220000,3848.5,250769.1,558964,559315,99.6000,98.9000,97.2000,90.6000,62.2500,0.0500,204257.57,413.94
222000,3883.6,255092.6,488144,559342,99.8500,99.4000,97.3000,91.5000,64.5000,0.0500,204155.90,412.55
224000,3917.7,251264.8,477768,559440,99.9000,99.1000,97.1500,91.2000,61.8500,0.0500,203987.79,416.62
226000,3952.9,255491.4,485832,559454,99.4500,98.9000,97.4000,90.8500,64.6500,0.0500,203682.41,413.73
228000,3987.9,254673.0,561136,559477,99.6500,99.0500,96.5500,90.7500,64.6000,0.1500,203869.82,412.61
230000,4023.6,253063.6,387576,559373,99.6500,99.1000,97.0000,90.4500,64.0500,0.0000,204416.65,412.02
232000,4059.0,258939.0,507352,559422,99.9500,99.4500,97.4500,91.9000,66.5000,0.1000,203638.10,412.74
234000,4093.8,251201.2,512360,559411,100.0000,99.3500,96.6000,89.6000,63.0000,0.0500,204546.99,411.96
236000,4129.1,253423.3,386848,559375,99.7000,99.4500,97.7500,91.6000,63.6500,0.0000,204274.26,415.83
238000,4164.0,249705.4,476700,559335,99.6500,99.1500,97.2000,90.4500,62.1500,0.0500,204786.02,411.76
240000,4198.5,252530.7,488024,559382,99.7000,99.2000,97.2000,90.3500,63.3500,0.0500,204480.07,410.70
242000,4233.9,249930.3,408896,559276,99.7500,99.0000,96.9500,90.2500,62.8500,0.0000,204659.99,412.03
244000,4269.6,256550.0,566912,559241,99.6500,99.1000,96.8500,91.3500,64.9000,0.2000,203817.79,411.30
246000,4304.5,248277.5,511152,559168,99.6500,98.8500,96.6500,90.4000,61.7500,0.1000,204961.03,416.13
248000,4339.4,249566.3,455928,559133,99.6500,98.9500,96.6000,89.9500,62.4500,0.0000,204484.58,416.86
250000,4373.7,247978.3,477064,559135,99.8500,99.1000,97.1500,90.4500,60.6500,0.0500,205048.55,414.91
252000,4409.9,253938.4,387060,559000,99.8000,99.3000,97.6500,91.3000,63.4000,0.0000,204472.71,410.37
