episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
478000,9224.8,253769.3,512944,507094,99.9000,99.2000,96.7500,91.5500,62.9000,0.1000,206185.56,417.28
480000,9264.0,253364.7,387344,507066,99.7000,98.8000,96.4500,90.7000,63.4500,0.0000,206257.89,414.91
482000,9303.1,254477.1,530948,507050,99.8000,99.2500,97.2000,91.8000,63.4000,0.1000,206208.13,414.99
484000,9341.8,253294.3,513288,507049,99.8000,98.9000,95.9000,90.3500,63.3000,0.1000,206098.37,413.77
486000,9380.8,254019.3,585624,507033,99.7000,98.8000,96.6000,90.1500,63.7000,0.2000,206047.57,418.63
488000,9420.8,256260.4,532208,506983,99.5500,99.0500,97.3000,91.4500,64.1500,0.1000,206162.77,415.95
490000,9460.1,253684.7,406576,506958,99.9000,99.2500,97.6500,91.1000,62.0500,0.0000,206168.65,415.27
492000,9499.7,257463.7,556468,506936,99.8000,98.8000,97.2000,92.1000,64.6000,0.1000,206131.09,414.41
494000,9539.2,254982.7,609092,506908,99.9000,99.5000,97.8500,91.5500,63.4500,0.0500,206244.76,417.92
496000,9577.1,249724.2,413996,506922,99.5500,98.6000,95.4500,89.4500,61.8000,0.0000,206213.75,421.16
498000,9615.4,255056.2,508556,506954,99.9000,99.1500,97.3500,91.0000,63.2000,0.1000,206040.85,417.53
500000,9654.3,255183.0,387484,506955,99.9000,99.4500,97.2500,91.1000,63.8000,0.0000,206044.07,417.86
502000,9693.3,253108.2,604344,506935,99.8500,99.2500,97.2000,91.2500,63.2000,0.1000,206829.65,414.79
504000,9732.3,253504.2,530024,506921,99.7500,99.0500,96.8500,90.3500,62.8500,0.1000,206143.43,418.14
506000,9770.9,248906.3,509764,506890,99.8000,99.2000,97.4500,90.6000,60.5000,0.0500,207110.18,416.61
508000,9809.7,254014.5,393424,506890,99.7000,98.5000,96.9500,90.4000,63.7500,0.0000,206422.50,414.11
510000,9848.8,252847.5,508016,506864,99.6500,99.0000,96.8500,90.6000,63.4500,0.1500,206544.34,415.18
512000,9889.1,259098.0,387020,506822,99.9000,99.5000,97.8500,92.2500,65.2000,0.0000,206026.78,415.72
514000,9928.7,253758.6,531312,506779,99.8500,99.4000,97.2000,90.7500,63.4500,0.1000,206778.53,413.44
516000,9967.5,255869.6,460352,506791,99.8500,99.0500,96.7500,91.2000,64.0500,0.0500,206253.66,415.33
518000,10005.0,251053.3,527776,506838,99.6000,98.8000,96.6500,90.8000,62.0000,0.0500,206731.13,419.14
520000,10044.4,255464.6,387724,506815,99.9000,99.0000,97.2000,91.4000,63.8000,0.0000,206343.81,415.25
522000,10083.5,256636.2,576588,506818,99.7500,99.2500,97.0000,91.8500,64.6000,0.1000,206316.63,417.15
524000,10121.5,251756.9,478936,506838,99.6500,99.0500,96.2500,90.1000,62.5000,0.1000,206660.01,414.25
526000,10160.6,253770.4,511932,506820,99.8500,99.3000,96.3000,90.5000,64.0500,0.0500,206803.84,412.99
528000,10199.2,251273.5,513180,506807,99.8000,99.1000,97.0500,90.6500,62.3000,0.2000,206998.82,413.91
530000,10239.3,259763.1,508540,506782,99.9000,99.3000,97.2500,91.4000,66.6500,0.0500,206190.88,413.92
532000,10277.2,251895.0,387268,506811,99.9500,98.9000,96.5500,90.0500,63.4500,0.0000,206825.18,417.12
534000,10315.2,253797.5,521788,506842,99.8000,99.1500,97.1500,90.0000,63.7500,0.1000,206751.80,412.92
536000,10354.1,254009.8,504380,506835,99.7500,99.0000,97.1500,92.1500,63.3000,0.0500,207042.28,415.73
538000,10393.5,254000.2,524900,506810,99.7500,98.9000,96.7000,90.4500,63.1500,0.1000,206615.80,414.30
540000,10432.7,253687.9,556492,506782,99.7500,98.6000,96.5000,90.9000,63.2500,0.0500,206595.85,418.96
542000,10471.2,255137.7,525644,506807,99.8500,99.0000,97.3500,91.0500,63.9500,0.0500,206732.47,414.89
544000,10510.8,253727.6,529904,506765,99.8000,99.4000,96.9000,90.8500,63.5500,0.1000,207099.46,413.48
546000,10550.2,258489.2,527440,506764,99.9500,99.4000,97.8500,92.8000,64.9500,0.0500,206616.32,416.02
548000,10588.5,251274.2,387496,506772,99.7000,99.2000,96.2000,90.5500,61.9000,0.0000,206915.15,416.57
550000,10626.6,254026.0,387376,506801,99.7500,98.8000,97.4500,90.8500,63.6500,0.0000,206829.18,415.54
552000,10664.9,255306.2,511608,506833,99.9000,98.8000,96.8500,91.2500,64.3000,0.1000,206670.25,414.60
554000,10703.6,252998.6,386636,506828,99.6000,99.1000,97.2000,90.4500,62.7500,0.0000,206861.37,416.43
556000,10741.2,249228.7,580072,506855,99.6000,98.7000,96.6000,89.6000,60.9000,0.1000,207029.50,418.07
558000,10779.1,253114.3,517212,506890,99.7500,99.1000,95.9000,90.4000,62.8000,0.1000,206836.42,416.71
560000,10817.0,250011.9,547300,506905,99.8000,99.2000,96.8000,90.3500,61.0500,0.1000,207325.28,414.37
562000,10855.7,253647.0,558432,506906,99.6500,98.8500,96.3000,90.3500,63.6500,0.1500,206850.06,415.02
564000,10894.6,257355.1,489052,506922,99.8500,99.2500,97.3500,91.8000,64.5500,0.0500,206323.61,419.65
566000,10933.6,256668.6,533780,506925,99.8500,99.1500,96.9000,90.8500,65.8000,0.1000,206941.73,412.16
568000,10972.5,253496.0,513420,506916,99.6000,98.9000,96.6000,91.2000,64.1500,0.0500,207340.81,414.39
570000,11011.7,255095.7,387480,506903,99.8500,99.4500,97.5000,92.0000,63.9500,0.0000,207260.51,412.92
572000,11050.7,257372.0,505272,506912,99.7000,99.2000,96.7500,90.8000,64.8000,0.0500,206400.92,414.88
574000,11089.2,253917.3,512860,506924,99.6000,98.7500,96.6500,91.4000,63.8000,0.1000,207453.97,413.50
576000,11127.5,255657.2,387204,506956,99.9500,99.4000,97.3500,91.6500,63.8000,0.0000,207228.18,410.32
578000,11166.9,256367.2,386920,506945,99.9000,99.4000,97.9000,91.8500,63.7500,0.0000,206848.19,416.75
580000,11206.1,256153.4,531076,506937,99.9000,99.1500,96.7500,91.0500,64.1000,0.1000,206967.69,414.58
582000,11244.7,256548.5,532284,506960,99.9000,99.2500,97.4000,91.5500,64.3000,0.0500,207165.17,414.31
584000,11283.1,255823.8,583456,506989,99.8500,99.4000,97.3000,91.5000,64.6000,0.1000,207250.21,414.68
586000,11320.9,249809.4,530024,507004,99.6000,99.0500,96.3000,90.0000,61.3500,0.0500,207137.73,421.30
588000,11360.1,256548.6,527188,507002,99.9000,99.1000,96.3500,91.7000,64.0000,0.0500,207209.03,413.33
590000,11399.3,255026.0,528548,506986,99.7500,99.1500,97.4500,91.9000,64.0500,0.1000,207199.71,415.32
592000,11437.2,253267.3,556532,507021,99.8000,99.1000,96.7500,91.3000,62.5500,0.0500,207106.95,417.92
594000,11474.8,252321.9,478592,507063,99.8000,99.0500,96.4000,91.2000,61.8000,0.1000,207542.08,413.24
596000,11513.3,255413.3,447064,507086,99.8000,99.2000,97.2000,90.9500,63.7500,0.0000,207231.91,414.02
598000,11553.5,252524.9,410364,507014,99.6000,98.8000,96.3500,90.9500,62.6000,0.0000,207602.31,413.49
600000,11593.9,255715.0,486568,506951,99.7500,99.2000,97.1500,91.6000,63.6000,0.0500,207383.50,409.44
602000,11633.7,253035.5,387248,506899,99.7000,99.3000,96.9500,90.5000,63.6000,0.0000,207701.93,414.85
604000,11672.7,254276.3,532572,506891,99.7500,99.1500,97.0000,90.8000,63.2500,0.0500,207380.14,413.70
606000,11712.6,254924.2,528940,506848,99.6500,99.0000,96.6500,90.8500,63.6000,0.0500,206834.23,418.42
608000,11753.2,253275.3,605104,506763,99.9000,99.0000,97.0000,91.9500,62.7000,0.3000,207492.27,418.26
610000,11793.8,256619.5,487672,506703,99.8000,99.0500,97.1500,91.4000,64.5500,0.0500,207236.39,412.99
612000,11834.0,255138.3,510024,506649,99.7000,99.1500,97.0000,90.9000,63.3500,0.0500,207184.27,415.48
614000,11871.8,253204.0,503952,506685,99.6500,99.3000,96.3500,90.7000,62.6000,0.0500,207443.88,415.91
616000,11909.9,253201.4,529076,506709,99.5500,99.0000,97.0000,89.9500,63.0000,0.0500,207096.62,416.98
618000,11949.6,257233.0,509940,506690,99.8000,99.1000,97.1500,91.8000,64.9000,0.1000,207235.54,413.37
620000,11988.6,256201.9,488460,506694,99.5500,98.8500,96.9500,91.5000,64.6000,0.0500,207483.24,414.61
622000,12027.8,257070.8,510208,506696,99.7500,99.4000,97.4500,91.2000,64.5500,0.1000,207046.56,418.24
624000,12065.7,252844.6,533212,506726,99.8500,99.5000,96.8500,90.4000,62.9000,0.0500,207519.24,416.93
626000,12104.2,253618.9,533304,506733,99.5500,98.6500,96.2500,90.6500,63.6500,0.1000,207545.45,416.10
628000,12142.5,254596.3,485184,506756,99.5500,98.9500,96.3000,90.5500,63.9500,0.0500,207042.58,415.91
630000,12180.7,255856.7,513752,506789,99.9000,98.9500,97.2000,91.6000,64.1000,0.1000,207198.50,420.17
632000,12219.3,258485.3,387236,506824,99.6500,99.3000,97.6000,91.7000,65.7500,0.0000,207409.31,414.80
634000,12257.9,258133.6,536948,506854,99.7500,99.0500,97.1000,91.6000,64.9000,0.1000,207338.64,413.12
636000,12296.6,257274.0,532856,506875,99.8000,99.2500,97.6000,92.1000,64.9500,0.1000,207596.71,413.83
638000,12335.5,257645.0,465500,506890,99.6500,99.2500,97.2500,91.9000,65.4000,0.0000,207771.39,410.71
640000,12374.4,255714.6,557820,506895,99.7500,99.1000,97.1000,91.0000,63.4500,0.0500,207364.81,416.02
642000,12413.9,254051.9,563176,506864,99.6500,99.0500,96.8500,90.7000,63.9500,0.0500,207840.55,412.94
644000,12452.4,254687.3,389412,506880,99.8000,99.4500,96.7500,91.3500,64.2000,0.0000,207734.10,411.66
646000,12491.0,255280.3,388780,506894,99.9000,99.1000,97.5000,91.9500,64.0500,0.0000,207882.11,413.38
648000,12529.0,252675.1,486416,506917,99.6000,98.7000,96.9000,90.4500,63.4500,0.0500,207980.12,415.24
650000,12567.1,257131.4,584312,506961,99.8000,99.1000,97.2500,91.2500,64.3500,0.1000,207341.80,414.98
652000,12604.7,254263.8,574188,507009,99.7000,99.1500,97.4500,91.6000,63.6000,0.1500,208087.76,416.51
654000,12643.4,253876.1,534948,507011,99.6500,98.8000,96.8500,90.8000,62.4500,0.1500,207554.03,416.02
656000,12681.9,256839.3,556804,507040,99.7500,99.2500,98.0000,92.2500,64.5000,0.1000,207895.31,413.49
658000,12720.1,259930.0,484076,507094,99.9000,99.5000,97.7000,91.8000,65.9500,0.0500,207313.21,415.21
660000,12757.4,253933.0,558508,507149,99.7000,99.1500,96.5500,90.9500,63.1500,0.0500,207946.91,411.42
662000,12794.9,255864.3,503640,507211,99.8000,99.1500,96.8500,90.5000,64.3000,0.1500,207499.01,415.72
664000,12832.4,254755.9,387916,507264,99.7000,98.6500,96.6000,90.1000,64.3000,0.0000,207503.98,418.67
666000,12870.1,251522.6,511464,507291,99.8000,99.3500,96.8000,90.6500,61.7000,0.0500,208162.69,417.36
668000,12908.9,260331.6,387700,507323,99.8500,99.0500,97.2000,92.4500,66.5500,0.0000,207358.77,414.91
670000,12946.9,252743.7,595688,507346,99.7000,98.7000,96.7000,90.9500,61.5000,0.1500,207576.43,420.20
672000,12985.4,256770.4,528508,507369,99.8500,99.3500,97.3000,91.5000,65.2000,0.1000,208006.65,411.85
674000,13024.8,261095.9,465364,507385,99.9500,99.2000,97.6500,92.8000,66.1000,0.0500,207448.74,414.40
676000,13064.0,257363.1,387168,507381,99.7000,99.0500,96.8500,91.8000,65.4000,0.0000,207883.87,414.35
678000,13101.8,251857.8,532540,507406,99.8500,99.2000,97.5000,91.5500,62.7500,0.1000,208726.07,413.31
680000,13140.4,255874.6,386904,507421,99.8500,99.2500,97.1000,91.3500,64.3000,0.0000,207759.61,415.28
682000,13179.5,254370.9,499636,507409,99.7500,99.3500,97.2500,91.2000,63.3000,0.0500,208066.84,415.47
684000,13218.5,253860.2,532752,507399,99.6500,98.8500,96.5500,90.3000,64.0500,0.1000,207798.65,419.96
686000,13258.2,257183.6,387156,507378,99.8500,99.4000,97.0500,91.2000,64.4000,0.0000,207735.93,414.02
688000,13297.9,254696.6,557016,507347,99.4000,98.9000,96.9500,91.0500,63.6000,0.0500,208005.35,413.82
690000,13337.7,257321.6,471500,507324,99.7500,98.8500,97.0000,91.5500,64.5500,0.0500,207869.92,414.71
692000,13376.7,256173.3,508632,507323,99.9500,99.1000,97.6500,92.2500,63.3500,0.0500,207998.36,417.67
694000,13415.8,260843.0,503668,507344,99.8500,99.1000,97.5000,92.5000,67.3000,0.0500,207979.01,411.22
696000,13453.9,255837.8,523612,507377,99.8500,99.2000,97.1500,91.8000,65.0500,0.0500,208239.34,416.09
698000,13493.4,255997.8,508100,507359,99.8000,99.1500,97.3500,91.4000,64.1000,0.1500,208054.52,414.39
700000,13532.7,256108.5,531288,507350,99.6500,99.3000,97.4500,91.5000,63.9000,0.1000,208017.69,415.75
702000,13571.0,255436.8,586844,507372,99.7500,99.1500,97.4500,91.5000,63.7000,0.2000,208212.38,415.38
704000,13609.0,255848.3,566524,507409,99.8000,99.0000,97.1500,92.2500,63.7500,0.0500,208204.03,414.40
706000,13648.5,256463.5,515144,507391,99.7500,99.0500,97.4500,90.5500,65.0500,0.1000,207777.81,416.49
708000,13686.6,251707.9,386668,507403,99.8000,99.2000,97.5000,90.7500,62.4000,0.0000,208692.70,414.03
710000,13725.7,254887.5,528232,507393,99.9000,99.3500,97.0500,91.0000,64.4000,0.1000,208227.07,414.06
712000,13764.5,254479.2,387452,507394,99.7000,98.9500,97.4000,91.6000,63.7000,0.0000,208434.26,413.01
714000,13804.0,254149.8,568700,507365,99.7000,99.0000,97.3000,90.9000,63.7000,0.1000,208390.47,414.37
716000,13843.3,256587.8,532992,507357,99.5500,99.0000,97.1500,91.5000,64.6000,0.0500,208426.16,412.39
718000,13883.4,257396.8,532276,507325,99.7500,99.0000,96.9500,91.8500,64.5500,0.0500,208176.81,411.69
720000,13922.3,255123.6,467748,507323,99.7500,99.3000,96.7500,91.5500,63.7500,0.0500,208426.99,412.83
722000,13961.2,257645.7,509240,507334,99.7500,99.0500,97.1500,91.4500,65.6000,0.1000,208321.61,413.04
724000,13999.9,256026.1,387956,507347,99.8000,99.2500,97.4000,91.6000,63.8500,0.0000,208126.58,417.28
726000,14039.1,258379.5,528652,507353,99.8000,99.2000,97.2000,91.4000,65.6500,0.1000,208023.40,414.55
728000,14077.2,255020.5,516600,507378,99.8500,99.2000,96.9500,91.4500,63.7500,0.1500,208556.40,414.86
730000,14116.1,257471.0,521844,507393,99.9000,99.3000,97.4000,90.9000,65.2500,0.0500,207766.98,418.72
732000,14154.1,254862.1,533144,507421,99.6500,98.9000,97.2000,91.0500,63.8000,0.1000,208391.69,413.66
734000,14193.2,256526.1,599084,507419,99.7500,99.1000,97.1500,91.4000,64.9500,0.1000,208423.14,414.09
736000,14234.3,259945.0,387124,507364,99.8500,99.2000,97.3000,92.1000,65.6500,0.0000,207780.98,416.89
738000,14273.7,255355.1,557704,507346,99.8000,99.4000,97.4500,91.0500,64.4500,0.0500,208448.20,415.55
740000,14313.9,260871.2,387024,507331,100.0000,99.2500,97.8500,93.0000,66.4500,0.0000,208140.13,415.08
742000,14352.9,258489.4,387324,507342,99.7000,99.2000,97.2000,92.0500,65.5000,0.0000,207926.06,418.55
744000,14390.7,253585.2,489436,507372,99.7000,98.9000,97.0500,91.1000,63.3500,0.0500,208687.03,416.17
