episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
110000,4519.6,260781.9,521208,245771,99.8000,99.2000,97.0500,91.3000,66.4500,0.1000,209833.81,394.33
112000,4602.1,264370.2,415076,245794,99.8000,99.2000,97.8500,93.5500,67.1000,0.0000,209855.19,396.39
114000,4683.0,262757.4,488436,245881,99.8000,99.1000,97.0000,91.7000,66.3500,0.1000,209607.74,399.02
116000,4764.0,260193.0,557132,245920,99.8500,99.0000,97.0000,91.7000,65.5000,0.0500,209903.97,399.66
118000,4847.1,267148.4,509412,245945,99.9000,99.5000,97.3500,92.0000,69.3000,0.1000,209452.68,397.51
120000,4928.5,264967.8,478912,246033,99.7500,99.4000,98.0500,93.0000,67.0500,0.0000,209944.58,395.28
122000,5012.3,262982.4,490212,245966,99.5500,98.8000,96.8500,91.5000,67.8000,0.0500,209940.36,396.10
124000,5094.7,261653.9,387320,245951,99.7500,99.2000,97.3500,92.2500,65.8500,0.0000,209900.04,399.30
126000,5177.7,265747.3,529556,245965,99.8000,99.1000,96.8000,91.9500,67.8500,0.1000,209382.80,399.83
128000,5261.1,261940.5,387064,245910,99.7500,99.1500,97.6000,92.2000,67.1500,0.0000,210276.54,398.20
130000,5344.6,263745.6,513476,245872,100.0000,99.7500,97.7500,92.4000,67.5000,0.0500,209961.94,399.70
132000,5427.9,265043.2,533312,245862,99.9000,99.2500,97.4500,92.5000,67.7000,0.2000,209846.34,397.13
134000,5510.7,262616.7,486740,245846,99.7500,99.2500,97.6000,92.4000,66.0500,0.0500,210179.46,398.38
136000,5593.0,264826.6,533264,245882,99.9000,99.3500,97.4500,92.7000,67.2500,0.0500,210027.39,400.29
138000,5675.0,265009.6,387256,245932,99.6000,98.6000,96.7500,91.8000,67.9000,0.0000,209674.96,398.62
140000,5757.4,263475.7,504036,245942,99.8000,99.0500,96.9500,91.9500,67.3500,0.1000,209807.01,398.63
142000,5839.2,262305.6,531132,245964,99.8500,99.3500,97.1500,93.1000,65.6500,0.0500,210229.73,399.72
144000,5921.2,261762.1,534200,245968,99.5500,99.1000,97.3500,92.3000,65.7500,0.1000,210341.94,397.07
146000,6004.6,264359.0,387420,245947,99.8000,98.9500,97.8000,92.8500,67.6500,0.0000,210512.02,395.89
148000,6087.7,261408.8,544172,245903,99.9500,99.2000,97.2000,90.6500,66.1000,0.1000,210245.55,397.91
150000,6169.6,264775.0,387244,245952,99.7500,99.5500,97.5500,92.7500,66.7500,0.0000,210446.02,396.07
152000,6250.9,263836.0,567648,246011,99.6000,99.1000,96.9000,91.4500,66.8500,0.1500,209884.33,398.08
154000,6332.6,263883.8,571016,246054,99.8500,99.1500,97.1000,92.0500,66.8000,0.0500,210194.63,397.35
156000,6413.6,263727.8,451940,246118,100.0000,99.7000,98.1000,93.2000,66.7500,0.0000,210794.75,394.18
158000,6496.1,263867.4,413864,246127,99.8000,99.5000,97.5500,92.2000,67.1000,0.0000,210473.75,396.13
160000,6576.6,261482.9,388688,246185,99.8000,99.2500,97.1000,92.6000,66.1500,0.0000,210998.65,395.60
162000,6661.0,264492.8,387352,246126,99.8500,99.2000,96.6500,92.1000,68.2500,0.0000,210423.52,395.28
164000,6745.0,262237.5,524924,246064,99.8500,99.4000,97.8000,92.7000,65.6000,0.1000,210795.58,397.37
166000,6828.3,264148.0,488644,246043,99.7000,99.2500,97.2000,91.4000,67.8000,0.1000,210392.54,394.73
168000,6911.3,267169.3,387340,246069,99.7500,99.3000,97.9000,93.3500,68.7500,0.0000,210852.65,391.97
