episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
154000,3029.7,253561.7,387432,502778,99.7000,98.8500,96.5500,91.1000,62.8500,0.0000,209893.30,412.51
156000,3068.4,255123.3,514660,502866,99.8500,99.2500,97.0500,90.9000,63.9000,0.0500,209684.19,415.65
158000,3107.6,254443.7,404980,502868,99.8000,99.5000,97.3500,91.2000,63.9500,0.0000,210099.62,412.05
160000,3147.3,256812.1,387348,502825,99.7000,99.0500,97.2000,91.6500,64.9500,0.0000,209576.54,420.80
162000,3187.1,256409.7,585840,502754,99.7500,98.8500,96.6000,91.1000,64.9500,0.0500,209455.26,416.95
164000,3226.3,257382.7,458984,502817,99.8000,99.0500,97.0000,91.6500,65.2000,0.0500,209625.66,417.10
166000,3265.5,257236.4,500720,502859,99.5000,98.8000,97.2500,91.4000,65.5500,0.0500,209839.97,414.95
168000,3306.3,258812.4,533164,502700,99.7500,99.4000,97.6000,91.6500,66.2000,0.2000,209945.00,414.27
170000,3345.8,251396.2,388684,502585,99.7500,98.9500,96.6000,90.6500,62.1500,0.0000,210147.88,418.78
172000,3386.3,262031.4,533704,502535,99.8000,99.2000,97.4000,92.6000,67.2000,0.1000,209438.40,415.11
174000,3425.6,252068.9,519568,502474,99.8000,98.7500,96.9000,90.8000,61.9000,0.1000,210243.58,415.77
176000,3465.5,259564.0,484996,502466,99.6000,98.9000,96.6000,91.2500,66.3500,0.0500,209492.79,413.52
178000,3505.2,256452.5,480668,502430,99.5500,99.0000,97.3500,90.8000,64.9500,0.0500,209789.52,418.83
180000,3542.7,255235.7,556968,502679,99.6500,98.9500,96.9500,91.0000,64.0500,0.0500,209701.08,418.80
182000,3582.4,256499.7,523364,502636,99.7000,98.7500,96.8500,91.3000,64.4000,0.1000,210017.87,411.05
184000,3621.8,262154.5,536640,502756,99.9000,99.4000,97.7000,92.2000,67.4000,0.2000,209583.92,413.83
186000,3660.7,256307.3,387196,502821,99.8000,99.2500,97.3500,92.0500,64.8500,0.0000,210330.48,413.11
188000,3699.2,257106.2,531564,502960,99.8500,99.2000,97.3500,91.0000,64.6500,0.1000,209608.62,417.53
190000,3737.1,254760.8,386976,503131,99.7500,99.0500,96.6500,91.2500,63.4000,0.0000,210018.43,415.17
192000,3775.7,258595.2,562696,503283,99.8000,99.2500,97.7500,92.9000,64.8000,0.0500,210198.94,413.50
194000,3814.8,258587.0,477368,503355,99.7500,99.1000,97.4000,91.6500,65.3000,0.0500,209347.42,420.70
196000,3852.8,258492.0,531464,503571,99.8500,99.3000,97.3500,91.8000,65.7000,0.1000,209998.41,414.88
198000,3891.3,255491.8,530436,503663,99.7500,99.2500,96.9000,91.3500,64.3000,0.0500,210199.78,412.23
200000,3930.6,257074.6,524172,503682,99.9000,99.3500,97.2000,91.4500,64.7000,0.0500,209811.13,414.29
202000,3969.2,256597.6,387340,503784,99.8500,99.2000,97.2500,91.4500,64.9000,0.0000,210217.96,414.69
204000,4007.2,253640.7,406384,503900,99.7000,98.8500,97.2500,91.5500,63.3500,0.0000,210557.68,415.92
206000,4046.8,257516.7,577116,503882,99.6000,98.9500,97.0000,91.6500,65.3500,0.1500,210090.83,413.64
208000,4086.6,258248.8,531236,503854,99.8000,99.1500,97.2000,92.4500,65.3500,0.1000,209908.24,414.12
210000,4125.9,255666.0,488692,503851,99.8500,98.8500,96.3000,90.7500,64.7500,0.0500,209836.92,416.33
212000,4164.7,253583.7,513800,503855,99.5500,98.8000,96.4500,90.9500,63.6500,0.0500,210280.70,413.90
214000,4203.7,255805.9,532656,503883,99.8000,99.2500,96.9500,90.9500,64.7500,0.0500,210129.92,414.21
216000,4242.7,256594.4,487736,503930,99.8000,99.2500,96.8000,90.4500,65.1000,0.0500,210331.93,412.32
218000,4281.9,255513.5,409064,503931,99.7000,99.0500,96.7000,91.4000,64.4500,0.0000,210420.45,413.08
220000,4321.2,257311.4,535000,503938,99.8000,99.4500,97.0000,90.6500,65.8000,0.0500,210253.94,414.38
222000,4360.2,257143.4,563032,503994,99.5500,98.9000,97.0000,91.3000,64.4000,0.0500,209852.20,414.09
224000,4398.8,254479.1,490576,504044,99.5500,98.5500,96.6000,90.4000,64.1500,0.0500,210433.75,413.78
226000,4437.2,253818.6,387544,504106,99.8000,99.2000,97.2500,91.4000,63.6500,0.0000,210346.79,418.65
228000,4476.6,258228.4,478484,504119,99.8500,99.0000,96.9000,91.4500,65.3500,0.0500,210064.11,413.90
230000,4515.7,258193.0,410428,504168,99.8000,99.4000,97.1000,91.2000,65.6500,0.0000,209811.25,417.86
232000,4554.8,256653.1,387448,504201,99.8000,99.2000,97.6000,91.6500,64.4500,0.0000,210047.85,416.03
234000,4594.2,259215.2,387704,504234,99.9000,99.4500,97.9000,91.5500,65.5500,0.0000,209928.70,414.39
236000,4632.8,257729.2,387128,504327,99.5000,99.0500,96.6000,91.5000,65.6500,0.0000,210244.28,414.84
238000,4671.5,258969.3,530996,504424,99.7500,98.7000,96.6500,91.8500,65.5000,0.1000,210086.81,413.32
240000,4709.8,256248.4,508560,504531,99.8000,99.2000,96.2500,91.0000,64.7000,0.1000,210168.62,414.08
242000,4748.8,257541.8,517992,504573,99.8500,98.9000,97.3000,92.6000,65.7500,0.0500,210445.02,416.83
244000,4787.5,256964.6,523636,504649,99.7500,99.1500,97.0500,91.8500,63.9500,0.0500,210207.10,417.44
246000,4826.2,256810.1,533392,504712,99.9000,99.1500,97.0500,91.9500,64.6000,0.1000,210563.84,413.40
248000,4865.9,261006.9,510152,504724,99.8500,99.1500,96.9500,92.1500,67.0000,0.1000,209713.10,417.06
250000,4904.8,257574.1,387200,504778,99.8500,99.2500,96.9500,91.4500,65.6000,0.0000,210581.65,411.55
252000,4942.7,250131.6,476776,504829,99.5500,98.5000,96.1500,89.8000,61.8500,0.0500,210890.07,415.44
254000,4981.8,253647.2,513408,504808,99.7000,98.7500,96.3500,90.8000,63.5500,0.0500,210755.24,417.03
256000,5021.9,256354.3,530988,504720,99.8500,99.2000,97.2500,91.3500,64.7500,0.0500,210470.61,415.05
258000,5061.6,259547.0,456092,504715,99.7000,99.1500,97.4500,91.4500,67.2000,0.0000,210352.04,414.41
260000,5100.6,258402.1,479588,504768,99.8000,99.3500,96.9000,91.7500,66.3000,0.1000,210399.13,413.85
262000,5138.8,253901.1,574236,504836,99.6500,98.9500,97.2000,91.6000,63.1500,0.1000,210814.05,415.82
264000,5177.5,256481.5,519128,504891,99.7500,99.0000,96.3500,90.8000,64.4000,0.1000,210237.43,417.28
266000,5217.2,257481.3,534624,504861,99.8000,99.2500,97.2000,91.4000,65.0500,0.1500,210456.30,416.65
268000,5256.5,253814.0,387248,504816,99.9000,99.1500,97.0500,91.7000,63.3500,0.0000,211071.25,416.34
