episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
182000,1827.9,234159.5,410468,900964,99.4000,98.5500,95.9500,88.3500,53.2000,0.0000,173170.50,394.59
184000,1847.2,231097.7,489744,901330,99.5500,98.9000,95.9000,88.7000,52.6000,0.0500,173658.11,394.80
186000,1866.9,229759.3,502672,901455,99.8000,99.1000,96.2000,87.9000,51.6000,0.0500,173892.67,395.85
188000,1887.2,229629.9,387224,901271,99.7500,98.8500,96.2500,88.7000,51.1000,0.0000,173966.06,393.77
190000,1907.0,228512.2,531516,901327,99.7500,98.6000,95.1000,87.3000,50.5000,0.0500,173764.56,395.77
192000,1926.8,233154.1,387004,901514,99.6500,98.9000,96.5500,89.0000,52.8500,0.0000,173611.19,394.46
194000,1946.7,230878.5,411180,901599,99.8000,99.2500,96.6500,88.4000,51.7000,0.0000,173699.62,394.84
196000,1966.9,234866.6,411012,901664,99.7000,98.8000,96.8000,89.5500,53.8500,0.0000,173705.92,394.04
198000,1986.9,232905.2,397908,901769,99.5500,98.8500,96.1000,89.7500,52.3000,0.0000,173543.49,396.79
200000,2007.4,235109.1,425968,901691,99.8000,98.8500,96.0500,88.9000,53.7000,0.0000,173624.37,393.97
202000,2027.9,230729.6,484920,901501,99.6000,98.9000,95.7000,86.9000,52.4500,0.0500,173619.46,396.04
204000,2048.2,233673.6,386448,901471,99.5500,99.0500,96.6000,89.0500,52.9000,0.0000,174000.95,392.45
206000,2067.9,232192.7,387288,901646,99.4000,98.9500,96.4500,89.1000,52.3000,0.0000,173770.50,395.98
208000,2087.9,235377.9,387796,901838,99.6500,98.9000,96.6500,89.7500,53.5500,0.0000,173761.31,394.34
210000,2107.6,227869.6,478248,901881,99.8500,99.0000,96.1500,88.1000,50.1000,0.1000,174283.55,392.25
212000,2127.8,234954.2,386516,901958,99.6500,99.1000,96.2500,89.5500,53.5000,0.0000,173700.26,393.16
214000,2149.0,234026.7,497100,901556,99.7000,98.8500,96.5000,89.4500,52.4500,0.0500,173839.36,394.67
216000,2168.8,229271.0,506688,901602,99.6000,98.7000,95.6500,88.0000,50.8000,0.0500,174088.60,396.18
218000,2189.0,231313.7,392588,901583,99.6000,99.1000,96.0500,89.2000,51.6000,0.0000,174335.78,391.43
220000,2209.2,233802.5,533072,901621,99.9000,98.8500,96.0500,88.4500,52.5000,0.1000,173938.70,392.55
222000,2229.3,232836.8,425184,901647,99.6000,98.9000,96.4500,88.8000,52.4000,0.0000,173767.83,397.07
224000,2249.3,233006.4,387088,901731,99.8500,99.2000,96.5500,88.8000,52.7500,0.0000,173924.28,393.80
226000,2269.9,235148.5,389312,901633,99.6000,99.0500,96.1000,89.2500,53.5000,0.0000,174039.37,392.53
228000,2290.6,229625.1,387248,901328,99.6500,98.8500,96.0000,87.9500,51.7000,0.0000,174455.44,392.39
230000,2310.5,230691.3,387340,901413,99.7000,98.8000,96.0000,88.7500,50.7500,0.0000,174073.75,393.50
232000,2330.5,231653.0,443564,901456,99.5500,99.0000,96.8500,88.8000,51.8000,0.0000,174162.61,394.17
234000,2350.0,231711.6,420852,901690,99.5500,98.5500,95.8500,88.5500,52.7000,0.0000,174123.65,396.33
236000,2370.4,233179.9,484004,901609,99.9000,99.1500,96.8000,89.0000,52.6500,0.1000,174276.82,393.51
238000,2391.0,236744.2,490928,901571,99.8000,98.9500,96.6000,89.2500,53.8000,0.0500,173904.14,391.93
240000,2412.7,234654.5,532452,901053,99.8000,99.3000,97.0000,89.3500,53.1500,0.0500,174136.49,394.40
242000,2433.3,234758.3,387356,900979,99.8000,99.1000,96.8500,90.4000,53.4500,0.0000,174318.14,392.30
244000,2453.8,232054.5,478480,900857,99.8500,98.8000,96.2500,88.4000,52.9500,0.0000,174167.62,396.12
246000,2474.3,232407.9,488892,900725,99.9000,99.0000,96.4000,87.5000,53.0000,0.0500,174312.83,394.95
248000,2494.5,229817.0,507468,900638,99.7500,99.0000,96.8000,88.4500,51.9000,0.0500,174575.43,395.24
250000,2514.7,229177.4,473804,900546,99.5500,98.7500,96.3000,88.0500,50.9500,0.1000,174557.30,394.44
252000,2537.6,230973.8,386936,899555,99.6000,98.6500,95.9000,88.1000,51.6000,0.0000,174264.55,393.65
254000,2559.1,234158.0,503104,899134,99.6000,98.9500,95.9500,90.1000,52.7000,0.1000,174213.11,395.11
256000,2580.0,232982.4,387388,898909,99.5500,98.7500,95.7500,88.8500,54.0000,0.0000,174377.69,394.33
258000,2602.8,232582.0,387292,898048,99.7000,98.9500,96.5500,88.6000,52.2500,0.0000,174213.62,395.31
260000,2627.6,234085.5,535284,896514,99.6000,98.9500,95.9000,88.8000,53.7000,0.1000,174425.75,392.69
262000,2648.7,233002.3,503436,896270,99.6000,98.9500,96.2500,89.0500,52.6000,0.0500,174620.02,394.11
264000,2669.6,234508.5,533208,896101,99.9000,99.3000,97.0000,89.2500,53.7000,0.1500,174588.95,394.17
266000,2690.3,233572.2,386948,896013,99.3000,98.4000,95.8000,89.0000,53.0500,0.0000,174119.54,395.74
268000,2710.8,236950.0,389424,896042,99.8500,99.1000,96.8000,89.2500,54.9500,0.0000,174044.09,397.79
270000,2731.1,233819.0,411068,896096,99.5500,99.2000,96.2000,88.7000,53.8500,0.0000,174612.20,392.06
272000,2751.2,232129.2,386904,896126,99.7000,99.0500,96.2500,87.9500,52.4000,0.0000,174441.85,395.18
274000,2771.3,231241.2,426916,896156,99.8500,99.1000,96.1000,89.6000,51.5000,0.0000,174672.89,394.68
276000,2791.4,230252.2,488388,896187,99.7000,98.9000,96.3000,89.0000,51.3500,0.0500,174611.69,396.36
278000,2812.6,234259.9,387124,895922,99.8500,98.8500,96.2000,89.6500,52.6000,0.0000,174264.79,396.57
280000,2832.7,231708.0,579556,895963,99.5000,98.2000,95.9000,87.2500,51.9500,0.1000,174191.80,396.16
282000,2852.7,230100.5,387304,896004,99.8500,98.7500,96.0500,87.6000,51.7000,0.0000,174893.24,391.80
284000,2872.6,229515.8,470752,896056,99.5000,98.9000,95.9000,88.2500,50.9500,0.0500,174906.60,394.21
286000,2892.8,232096.0,478616,896086,99.6000,98.5000,95.6000,87.5000,53.0000,0.0000,174631.96,392.66
288000,2912.3,229723.5,513140,896247,99.6500,98.8000,95.5500,87.4000,51.9500,0.0500,174912.99,393.63
290000,2933.3,232533.3,387560,896030,99.5500,98.8500,96.6000,88.6000,52.3000,0.0000,174870.25,393.54
292000,2953.5,235128.2,513628,896115,99.8000,98.9000,95.6500,87.2500,54.5500,0.0500,174437.04,393.13
294000,2973.6,230790.0,524528,896150,99.6500,98.9500,96.0000,88.6000,51.5500,0.0500,175024.04,393.44
296000,2994.0,234774.5,386960,896169,99.5500,98.5500,95.8000,88.7500,54.0500,0.0000,174920.39,390.54
298000,3014.0,232794.7,387112,896248,99.8500,98.9000,97.0000,88.9500,52.8500,0.0000,175008.35,392.86
300000,3033.9,231796.8,386824,896345,99.6000,98.9000,96.1000,88.1000,52.4500,0.0000,174709.40,395.58
302000,3053.7,231169.8,469332,896454,99.6500,98.8000,95.5500,88.1000,52.3500,0.0500,174665.43,397.58
304000,3074.8,232382.6,481576,896231,99.5500,98.9000,96.7000,88.1000,52.7000,0.0500,174721.12,395.58
306000,3094.6,230251.6,437952,896306,99.6500,98.3500,95.5000,87.0500,52.6500,0.0000,175229.61,390.74
308000,3114.8,231124.2,386984,896317,99.6500,98.7000,95.8500,87.9000,51.8000,0.0000,174736.89,395.74
310000,3134.9,231490.7,387272,896338,99.7000,98.9500,96.5500,89.1500,51.7500,0.0000,175000.14,394.90
312000,3155.3,233906.6,548060,896339,99.7500,99.1500,96.2500,88.0500,53.2500,0.2000,174573.47,398.52
314000,3175.5,233633.9,410844,896397,99.7500,99.3000,97.1000,88.5000,52.8000,0.0000,174934.15,392.62
316000,3196.4,232340.6,387180,896224,99.7500,99.0500,96.7500,87.8500,52.8000,0.0000,174908.52,394.27
318000,3216.4,231197.3,386652,896266,99.7500,98.9500,96.2000,89.1500,51.6500,0.0000,175298.26,392.77
320000,3236.8,234226.0,531616,896290,99.6500,98.6500,96.3500,87.7000,53.3000,0.0500,174741.43,393.51
322000,3257.0,233480.6,485100,896331,99.8000,99.2500,96.8500,88.4000,52.9500,0.0500,174982.58,394.63
324000,3277.1,234726.7,486160,896430,99.7000,98.9500,96.7000,89.9000,53.2500,0.0500,174982.94,393.84
326000,3297.3,234592.7,389420,896496,99.6500,98.8000,96.3000,88.5500,53.6000,0.0000,174968.88,394.32
328000,3317.5,234525.6,420416,896569,99.9000,99.2000,96.6000,88.5000,53.0000,0.0000,174939.34,396.60
330000,3338.3,229762.8,386984,896366,99.8000,98.9000,96.7500,88.6000,50.1500,0.0000,175396.56,393.83
332000,3358.2,228756.8,514684,896414,99.5500,98.5500,96.5000,88.3500,50.4000,0.0500,175531.73,395.64
334000,3378.3,233189.8,387064,896481,99.9000,99.2000,96.8000,87.5500,53.0500,0.0000,174857.25,396.04
336000,3398.4,233505.5,544240,896531,99.5000,98.7000,96.4500,88.9000,52.8500,0.0500,175408.67,392.21
338000,3418.5,231124.1,574936,896567,99.6000,98.7500,96.1500,88.0000,52.1000,0.0500,175472.98,394.29
340000,3437.8,227294.8,387188,896703,99.7500,98.8500,95.5500,87.1500,50.7000,0.0000,175723.76,395.21
342000,3459.4,237480.9,387120,896453,99.9000,99.1000,97.0500,89.6000,54.9000,0.0000,174856.34,395.22
344000,3479.8,236287.2,387092,896528,99.5500,98.8000,96.4000,89.6500,53.4500,0.0000,174786.33,395.97
346000,3499.9,237698.3,387324,896663,99.7000,98.9000,96.3000,89.7000,54.8500,0.0000,175005.55,394.71
348000,3519.8,230492.3,386856,896726,99.5000,98.7500,95.9000,87.7500,52.3500,0.0000,175435.91,396.24
350000,3539.7,231384.9,521088,896811,99.6500,98.6000,96.2500,89.5000,51.5500,0.0500,175408.56,395.40
352000,3559.5,231335.2,500304,896895,99.4500,98.5000,95.8000,87.6500,53.1500,0.0500,175309.60,397.91
354000,3579.5,230900.7,463388,896919,99.6000,98.5500,95.9000,87.7000,51.5000,0.0500,175393.13,394.45
356000,3601.1,238733.9,397596,896717,99.7500,98.7500,96.9000,89.6000,55.6000,0.0000,175086.53,393.13
358000,3621.4,235235.2,418212,896774,99.8500,99.0500,96.7000,90.1500,53.9000,0.0000,175607.74,390.55
360000,3641.4,229758.7,512580,896789,99.8000,98.4500,95.8000,87.8500,51.6500,0.1500,175534.18,397.43
362000,3661.4,230212.2,387244,896796,99.9000,99.4500,96.6500,86.9500,51.7500,0.0000,175655.98,395.05
364000,3682.1,237861.7,414088,896808,99.8500,99.0500,96.9000,90.3000,54.1500,0.0000,175235.05,394.13
366000,3702.8,236980.6,389632,896794,99.6500,99.0000,95.8500,89.6000,53.6500,0.0000,174999.28,394.95
368000,3724.4,236042.9,400264,896561,99.7500,98.9000,96.0500,88.6000,53.9000,0.0000,175256.60,393.36
370000,3744.7,230384.3,468840,896497,99.6000,98.6000,95.8000,88.1000,52.1000,0.0500,175863.05,394.82
372000,3765.5,232197.6,417528,896380,99.6000,98.6500,95.8500,88.3500,52.4500,0.0000,175417.25,397.49
374000,3786.6,232229.3,386460,896169,99.7500,98.9500,96.4500,89.0000,52.4000,0.0000,175864.04,394.72
376000,3807.4,231125.4,386980,896032,99.6000,98.9000,96.3500,88.0500,51.8000,0.0000,175930.10,393.11
378000,3827.9,230144.1,387404,895952,99.8000,98.7500,96.4000,88.6000,50.6000,0.0000,175806.29,394.39
380000,3849.2,229532.2,402040,895651,99.5000,98.4000,95.3000,87.7000,51.2500,0.0000,175884.78,393.08
382000,3871.1,235744.0,410796,895357,99.8000,98.8500,96.1500,89.2500,54.1500,0.0000,175598.85,394.08
384000,3892.2,234756.7,408472,895210,99.8500,98.9500,96.6500,89.3500,52.2000,0.0000,175274.89,395.79
386000,3914.6,235490.6,406916,894800,99.6000,98.9000,96.2000,88.5500,53.7500,0.0000,175516.15,395.91
388000,3935.6,232508.1,387056,894636,99.4500,98.5000,96.2000,88.2500,52.2000,0.0000,175584.11,396.76
390000,3956.7,234150.8,387032,894503,99.5500,98.8000,96.3500,89.3000,52.9000,0.0000,175683.08,393.78
392000,3979.8,236564.8,528616,893934,99.8000,99.1000,97.0000,89.0000,54.1000,0.0500,175406.16,396.73
394000,4001.2,231735.9,528112,893695,99.7500,99.1000,96.1500,87.7500,52.4500,0.1500,175862.22,395.55
396000,4022.8,233039.4,509432,893429,99.5000,98.9000,96.3000,89.6000,52.8000,0.1500,175936.40,397.40
398000,4044.1,234677.8,534620,893252,99.7000,98.8000,95.9500,88.8500,53.4000,0.1500,175530.59,397.04
400000,4065.3,235810.6,552304,893109,99.8000,98.7500,96.2500,89.3000,55.3000,0.1000,175835.44,394.94
402000,4086.5,230739.0,386980,892911,99.5000,98.5500,96.8500,87.8000,51.6500,0.0000,175906.46,397.29
404000,4108.7,234887.0,387204,892551,99.7000,98.8500,96.2500,87.9500,54.3000,0.0000,175735.24,396.16
406000,4129.8,228997.2,439376,892315,99.6000,98.4000,95.8500,87.6500,51.5000,0.0000,176272.77,396.29
408000,4150.5,236120.6,513432,892306,99.6000,98.7000,96.1500,88.4500,54.4500,0.0500,175429.76,397.55
410000,4171.0,231751.8,388252,892280,99.5500,98.6000,95.3500,87.5500,52.3500,0.0000,176095.06,393.30
412000,4191.9,236083.1,389400,892223,99.7000,99.4000,96.7000,89.4000,54.3000,0.0000,175889.16,396.27
