episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
420000,17946.1,272115.3,467800,243898,99.8500,99.3500,97.5500,92.7000,71.5000,0.0500,219386.19,400.02,0,0,0
422000,18031.4,271159.0,387424,243902,99.7500,99.2000,97.6500,93.1000,69.9500,0.0000,219428.83,402.87,0,0,0
424000,18116.8,270666.0,504128,243903,99.9000,99.6000,97.7000,92.6500,70.8000,0.0500,219663.86,401.87,0,0,0
426000,18202.3,270670.4,387184,243901,99.8500,99.3000,97.7500,92.8000,70.4000,0.0000,219807.44,399.01,0,0,0
428000,18287.1,271260.1,387360,243913,99.6500,99.0500,97.2000,93.3500,70.4500,0.0000,219778.51,399.95,0,0,0
430000,18373.1,271276.5,528784,243907,99.8500,99.6000,97.8000,93.7500,71.2000,0.0500,219878.16,398.15,0,0,0
432000,18458.5,272651.5,555856,243914,99.8500,99.4500,97.7500,92.6500,72.0500,0.1000,219672.74,398.62,0,0,0
434000,18543.5,271973.3,565804,243924,99.7500,99.2000,97.8000,93.9500,70.8000,0.2500,220001.19,400.66,0,0,0
436000,18629.6,269647.6,476356,243911,99.6500,99.2500,96.7500,93.0000,70.5000,0.0500,219785.02,400.30,0,0,0
438000,18716.8,276542.0,529912,243910,99.9000,99.5500,98.1500,94.0000,73.4000,0.1000,219326.49,401.48,0,0,0
440000,18802.8,271792.3,558940,243907,99.9500,99.4500,98.0000,93.3000,70.5500,0.1000,219988.78,399.23,0,0,0
442000,18887.4,268902.1,386996,243912,99.7500,99.1000,96.7000,91.8500,69.5000,0.0000,219677.07,402.92,0,0,0
444000,18972.4,271233.4,509264,243919,99.9000,99.5000,97.3000,93.0000,70.6500,0.0500,219787.89,400.26,0,0,0
446000,19057.8,269518.5,486000,243914,99.8500,99.3000,96.8500,92.3000,70.7000,0.0500,219747.04,399.73,0,0,0
448000,19146.3,276860.0,556596,243898,99.8500,99.4000,97.5000,92.9500,73.5000,0.0500,218986.72,400.16,0,0,0
450000,19231.7,269613.3,489160,243894,99.7500,99.1500,97.6500,93.5000,69.5500,0.0500,220220.46,398.41,0,0,0
452000,19318.6,272857.5,531604,243885,99.9000,99.6000,98.0500,93.5500,70.9500,0.1500,219387.46,406.12,0,0,0
454000,19404.9,273767.0,488232,243884,99.6500,99.2500,97.3500,93.5500,72.2000,0.0500,219801.54,397.30,0,0,0
456000,19491.0,273327.6,468972,243886,99.8500,99.6500,98.0500,93.5500,71.5000,0.0500,219917.21,398.70,0,0,0
458000,19578.3,274281.1,529308,243876,99.7500,99.3000,97.6000,93.4000,71.7000,0.0500,219526.11,402.02,0,0,0
460000,19664.0,272117.7,550048,243876,99.8000,98.9500,96.9000,92.1000,72.2000,0.0500,219810.39,400.30,0,0,0
462000,19751.1,275528.7,424992,243874,99.9500,99.7000,98.2500,94.7500,71.6000,0.0000,219546.03,401.53,0,0,0
464000,19837.0,274370.6,567856,243881,99.9500,99.3500,97.6000,93.5500,72.8500,0.1500,219719.94,400.40,0,0,0
466000,19924.1,270951.6,521108,243861,99.9000,99.3500,97.4500,92.7500,70.6500,0.1000,220124.38,399.19,0,0,0
468000,20009.3,268606.6,387272,243857,99.8500,99.1500,97.1000,92.2500,70.0500,0.0000,220140.51,400.20,0,0,0
470000,20097.2,277661.2,485736,243851,99.9000,99.4500,97.8500,94.1000,73.2500,0.0500,219531.66,399.28,0,0,0
472000,20181.6,268798.9,513884,243858,99.9500,99.1500,97.5500,92.8000,68.9000,0.1000,219962.83,400.18,0,0,0
474000,20267.2,276156.4,524248,243875,100.0000,99.5500,98.0000,94.3500,72.4000,0.2000,219681.83,401.59,0,0,0
476000,20353.0,273749.4,405388,243882,99.6500,99.2500,97.3500,92.4500,71.9000,0.0000,219688.00,398.19,0,0,0
478000,20436.7,270738.2,387352,243902,99.8000,99.0500,97.0000,92.5500,71.1500,0.0000,220234.74,398.41,0,0,0
480000,20523.5,271850.0,524984,243890,99.8000,99.5000,97.0000,92.2500,71.3000,0.1000,219598.62,403.90,0,0,0
482000,20609.1,273030.5,512108,243895,99.9500,99.5500,98.0000,93.0500,71.9000,0.0500,220103.76,401.12,0,0,0
484000,20696.8,273623.8,530968,243879,99.8000,99.2000,97.5000,93.6000,71.6000,0.1500,219737.61,402.94,0,0,0
486000,20782.5,271156.1,469408,243877,99.7000,99.1500,97.3500,93.3000,70.6500,0.0500,220138.83,399.15,0,0,0
488000,20868.4,273845.3,510156,243882,99.7500,99.0000,97.5500,93.4500,71.7500,0.1000,219791.56,398.42,0,0,0
490000,20953.6,270851.6,534108,243886,99.8500,99.3500,98.2500,93.8000,69.8000,0.0500,220616.27,397.04,0,0,0
492000,21039.0,273130.3,559256,243895,99.8500,99.5500,98.0500,93.9000,71.7000,0.1000,220299.67,397.86,0,0,0
494000,21126.0,273356.5,606332,243885,99.8000,99.5000,98.2500,94.0500,71.3000,0.0500,220149.80,400.87,0,0,0
496000,21212.5,273593.3,387096,243884,99.9000,99.4000,97.3000,93.8500,71.4500,0.0000,219868.55,398.99,0,0,0
498000,21299.5,273325.2,387084,243874,99.9000,99.3500,97.7000,93.4000,71.7000,0.0000,220096.55,399.43,0,0,0
500000,21386.4,274938.9,507232,243872,99.8000,99.2000,97.6000,93.8500,72.1500,0.0500,219763.40,398.95,0,0,0
502000,21473.4,275495.6,387104,243870,99.8000,99.3500,98.3500,94.6000,72.2500,0.0000,220177.78,396.45,0,0,0
504000,21559.8,271337.0,469016,243862,99.7000,99.3000,97.4500,93.3500,70.7000,0.0500,220215.59,400.37,0,0,0
506000,21647.9,272964.7,520300,243839,99.7500,99.2500,97.4500,93.1000,71.3000,0.1000,220008.69,399.94,0,0,0
508000,21734.1,270886.4,606284,243831,99.6500,99.0500,97.0500,92.9000,70.1500,0.1500,219933.47,403.63,0,0,0
510000,21821.2,271988.6,532732,243817,99.7000,98.9500,97.4500,91.8000,71.3500,0.1000,219905.99,401.14,0,0,0
512000,21909.6,276092.1,551884,243801,99.8000,99.6000,97.8500,93.5500,72.8000,0.1500,219633.29,403.85,0,0,0
514000,21996.0,272279.7,532512,243796,99.8000,99.3000,97.0000,93.1000,70.7500,0.1000,220145.27,400.27,0,0,0
516000,22081.2,272408.9,532936,243805,99.8500,99.5500,98.0500,93.8500,71.4000,0.1000,220526.10,398.30,0,0,0
518000,22166.7,269799.4,405520,243802,99.7000,99.3500,97.6000,93.6000,69.7000,0.0000,220875.45,394.69,0,0,0
520000,22252.0,271448.6,552716,243806,99.8500,99.5000,98.2000,92.8500,71.3000,0.1500,220512.69,399.96,0,0,0
522000,22338.7,271369.3,529412,243794,99.9500,99.4000,97.1500,92.5500,71.2000,0.1000,220187.88,398.44,0,0,0
524000,22424.0,271197.0,522712,243798,99.8500,99.4500,97.9500,92.9000,71.1500,0.0500,220570.32,400.07,0,0,0
526000,22510.5,275887.2,571108,243804,99.9500,99.8000,98.4000,94.8500,71.2500,0.1000,220005.01,403.06,0,0,0
528000,22596.2,271831.1,429060,243805,99.8000,99.1500,97.5000,92.7000,71.2500,0.0000,220315.72,401.37,0,0,0
530000,22683.6,271075.3,533256,243785,99.8000,99.4500,97.8500,93.7500,70.0500,0.0500,220701.41,398.79,0,0,0
532000,22768.9,270155.9,532340,243786,99.7500,99.4000,97.4000,92.9000,70.1000,0.0500,220408.10,401.23,0,0,0
534000,22853.8,272931.5,386684,243799,99.8000,99.6500,97.7500,93.2000,72.1000,0.0000,220287.48,401.18,0,0,0
536000,22939.6,273872.5,523024,243805,99.9000,99.2500,97.7000,93.9000,70.8500,0.2500,220353.21,401.18,0,0,0
538000,23026.4,270993.4,531880,243793,99.8500,99.2500,97.1500,93.2000,70.4000,0.1000,220524.90,400.36,0,0,0
540000,23112.6,273033.4,556220,243792,99.8000,99.5500,97.7500,93.0500,71.5500,0.1500,220295.78,401.17,0,0,0
542000,23200.3,274965.2,387452,243781,99.9000,99.6000,97.6000,93.3500,72.8000,0.0000,219989.59,402.45,0,0,0
544000,23285.6,269419.7,524256,243780,99.8500,99.4000,97.3500,92.5000,69.7500,0.0500,220703.05,401.54,0,0,0
546000,23373.7,272584.5,387416,243758,99.6500,99.0000,97.2000,93.8000,71.8000,0.0000,220858.70,397.03,0,0,0
548000,23461.5,272455.1,528716,243740,99.7500,99.1000,97.5000,93.3000,70.0000,0.1000,220153.77,401.21,0,0,0
550000,23547.8,272927.8,532048,243738,99.9000,99.3500,97.6000,93.8500,71.4000,0.1000,220545.20,398.35,0,0,0
552000,23634.1,269313.4,512820,243727,99.7500,99.5000,98.1500,93.8000,68.5000,0.1000,220981.84,399.68,0,0,0
554000,23719.4,273121.4,479500,243735,99.7500,99.3500,97.8000,92.9000,72.2500,0.0500,220457.80,398.00,0,0,0
556000,23805.1,273356.8,450988,243741,99.8000,99.4500,97.4500,93.2000,72.6000,0.0000,220755.83,396.83,0,0,0
558000,23890.5,273267.4,524292,243748,99.8000,99.3000,97.6500,92.8500,72.6000,0.1000,220591.88,399.56,0,0,0
560000,23977.1,275105.3,577516,243750,99.9500,99.4000,97.6500,92.8500,72.3000,0.1500,220073.02,400.47,0,0,0
562000,24061.8,270888.2,489956,243758,99.7000,99.0500,97.5500,93.0500,70.9000,0.1000,220730.05,399.86,0,0,0
564000,24149.2,274137.2,561476,243748,99.7500,99.0500,97.6500,93.0500,72.0000,0.1500,219934.85,404.89,0,0,0
566000,24235.1,273610.9,385936,243753,99.9500,99.5500,98.4500,93.9000,72.3500,0.0000,220859.49,397.01,0,0,0
568000,24321.1,272281.9,387196,243752,99.6500,99.0000,97.2000,92.8000,71.3500,0.0000,220359.22,400.32,0,0,0
570000,24408.2,274007.4,389100,243746,99.8000,99.5000,97.5500,92.9500,72.2000,0.0000,220329.68,399.98,0,0,0
572000,24494.4,273956.9,521392,243748,99.7000,99.2000,97.6500,93.4000,72.6000,0.1000,220547.67,399.63,0,0,0
574000,24581.4,272800.7,531216,243739,99.6500,99.4500,97.8000,93.0000,71.6500,0.0500,220492.53,401.12,0,0,0
576000,24665.3,264950.9,522928,243738,99.7500,99.2500,96.9500,91.8500,68.0000,0.0500,221118.82,401.70,0,0,0
578000,24751.7,273866.2,533068,243738,99.8000,99.3000,97.6500,93.4000,71.7500,0.0500,220396.21,401.07,0,0,0
580000,24838.1,270917.0,534692,243729,99.7000,99.1500,97.6000,93.4500,69.5500,0.1500,220557.75,403.24,0,0,0
582000,24923.6,270630.5,546684,243730,99.8000,99.4500,97.6500,93.0000,70.1000,0.0500,220893.88,400.16,0,0,0
584000,25009.1,273152.0,566100,243736,99.7000,99.3000,97.4500,93.1000,71.8000,0.1500,220337.47,404.12,0,0,0
586000,25093.4,269543.1,533440,243744,99.8000,98.8500,97.0500,93.2000,70.3500,0.1000,221167.13,401.91,0,0,0
588000,25178.8,272299.4,387312,243750,99.9000,99.2000,97.5500,92.9000,71.4500,0.0000,220479.56,402.34,0,0,0
590000,25265.9,275952.6,532648,243748,99.9500,99.3500,97.6000,93.6000,73.5000,0.1000,220124.32,406.09,0,0,0
592000,25349.7,270272.2,488596,243763,99.9500,99.3000,97.5000,93.4500,70.0500,0.0500,220749.98,407.21,0,0,0
594000,25437.4,275005.6,490800,243754,99.7500,99.3000,97.6500,93.6000,72.9500,0.0000,220557.58,400.41,0,0,0
596000,25523.0,273236.2,532192,243759,99.8000,99.4000,97.7500,93.5000,71.5500,0.0500,220874.80,397.29,0,0,0
598000,25608.5,270561.2,530056,243758,99.6500,98.9000,96.6000,92.3000,70.6500,0.1000,220516.66,404.23,0,0,0
600000,25694.6,275460.4,387164,243766,99.9500,99.5500,97.7500,93.2500,72.4000,0.0000,220208.85,400.48,0,0,0
602000,25781.8,274980.4,387432,243761,100.0000,99.6000,97.7500,94.0000,72.3500,0.0000,220592.81,401.12,0,0,0
604000,25866.4,270609.0,556172,243770,99.8000,99.3500,97.8500,92.4500,69.9000,0.2000,220716.12,402.29,0,0,0
606000,25953.9,275921.8,533056,243765,99.8000,99.3500,98.3500,94.4500,72.3000,0.1500,220435.63,401.47,0,0,0
608000,26042.0,277638.0,387200,243760,99.9000,99.3000,97.7000,93.7500,73.5500,0.0000,220251.86,399.66,0,0,0
610000,26128.6,274034.6,533160,243759,99.7500,99.2000,97.7000,93.7500,71.4000,0.0500,220607.97,402.26,0,0,0
612000,26215.3,274793.8,605088,243759,99.8500,99.3000,97.9500,93.5000,72.0500,0.1000,220557.57,398.71,0,0,0
614000,26303.1,273496.2,581648,243745,99.7000,99.3000,97.8000,93.2000,71.2000,0.2000,220640.91,402.46,0,0,0
616000,26391.1,276280.8,600336,243736,99.8000,99.2000,97.7500,94.2500,72.6500,0.1500,220402.85,402.28,0,0,0
618000,26477.6,271472.5,524056,243729,99.9500,99.1500,97.9000,93.1500,70.4500,0.0500,220861.85,404.81,0,0,0
620000,26562.9,270633.8,454292,243730,99.9000,99.4000,97.4500,92.6500,70.9000,0.0000,221360.67,397.92,0,0,0
622000,26648.3,272711.2,530700,243737,99.7000,99.0000,97.8000,93.5000,71.6500,0.1000,220807.73,401.05,0,0,0
624000,26734.3,273520.6,477820,243739,99.9000,99.3000,97.5500,93.4000,72.0000,0.1500,220586.99,403.04,0,0,0
626000,26822.4,270977.1,557352,243716,99.7500,99.4000,97.7500,92.9500,70.5500,0.1000,221187.46,402.75,0,0,0
628000,26910.4,269402.8,513300,243690,99.7000,99.1500,97.4500,93.5500,70.3500,0.0500,221342.71,401.30,0,0,0
630000,26996.5,273486.2,556448,243692,99.8000,99.3500,98.1500,94.2000,70.7500,0.1500,220768.09,401.57,0,0,0
632000,27083.2,274476.8,516924,243691,99.8000,99.1500,97.8500,93.8000,72.4500,0.0500,220690.73,403.10,0,0,0
634000,27168.9,271920.1,523728,243693,99.9500,99.7500,97.9500,94.3000,70.6000,0.0500,221636.40,395.10,0,0,0
636000,27253.6,272285.3,597564,243704,99.9500,99.6000,97.8000,93.5500,71.5000,0.1500,221329.15,398.62,0,0,0
638000,27337.6,272790.2,533920,243723,99.8000,99.2500,97.8500,93.3000,71.3500,0.0500,221112.85,400.28,0,0,0
640000,27422.8,267897.2,387208,243718,99.9000,99.4500,97.2500,92.8000,69.8500,0.0000,221599.47,400.52,0,0,0
642000,27507.1,271691.7,533364,243731,99.6500,98.9000,97.7000,93.8000,70.3500,0.1000,221253.73,401.90,0,0,0
644000,27592.8,275758.4,606984,243743,99.8000,99.1000,98.0500,93.7000,72.3500,0.1500,220720.55,399.54,0,0,0
646000,27678.1,269691.9,524112,243742,100.0000,99.6500,97.7000,92.6500,70.5500,0.0500,221560.16,399.56,0,0,0
648000,27764.2,276343.4,474164,243751,99.7500,99.2500,97.9000,93.8500,73.0000,0.0500,220743.96,398.52,0,0,0
650000,27848.3,266936.4,389724,243753,99.7500,99.1500,97.0000,92.3500,68.9000,0.0000,221822.79,396.35,0,0,0
652000,27935.1,274974.3,532952,243753,99.8000,99.4000,97.3500,93.1000,72.6000,0.1000,220392.79,404.44,0,0,0
654000,28021.7,271879.3,533440,243745,99.9000,99.4500,98.3500,94.1500,70.8000,0.0500,221792.73,396.24,0,0,0
656000,28106.7,273565.2,533220,243757,99.9000,99.6000,98.0000,93.5500,71.9500,0.1000,221025.80,402.98,0,0,0
658000,28192.7,271560.5,529156,243755,99.6500,99.4000,97.3500,92.8500,71.8000,0.1000,221280.96,400.72,0,0,0
660000,28279.6,276044.7,530888,243756,99.8000,99.2000,97.8000,94.3500,72.4000,0.0500,220828.30,401.00,0,0,0
662000,28365.6,271397.4,576912,243754,99.8500,99.5000,97.9500,93.5500,70.2500,0.1500,221343.66,403.70,0,0,0
664000,28450.7,270001.7,489376,243754,99.8500,99.4500,97.5000,92.7500,70.6000,0.1500,221409.61,403.08,0,0,0
666000,28538.5,276969.2,604052,243750,99.7000,99.2500,97.6000,93.9000,73.3500,0.1000,220870.96,400.17,0,0,0
668000,28623.4,271830.2,455452,243757,99.9000,99.4000,97.4500,93.7000,70.6500,0.0000,221415.80,399.70,0,0,0
670000,28709.0,268340.7,428844,243750,99.8000,99.2000,97.2000,93.1500,70.0000,0.0000,221922.02,398.43,0,0,0
672000,28795.0,272188.6,507572,243749,99.8500,99.3000,97.5000,93.2000,71.5500,0.0500,221383.16,400.32,0,0,0
674000,28881.2,274116.0,392156,243751,99.9000,99.2000,97.3000,93.2000,72.2000,0.0000,221008.17,401.82,0,0,0
676000,28967.3,271760.0,530288,243748,99.8000,99.4500,98.0500,93.2500,71.5500,0.1500,221565.29,397.12,0,0,0
678000,29052.6,271607.0,533332,243752,99.7500,99.2500,97.8000,93.3500,71.0000,0.0500,221326.49,402.95,0,0,0
680000,29139.2,273442.4,522456,243749,100.0000,99.5000,97.9000,93.8500,70.7500,0.1000,221160.67,402.57,0,0,0
682000,29226.5,270922.2,468888,243735,99.8500,99.1500,97.3500,92.7000,70.7500,0.0500,221165.17,402.62,0,0,0
684000,29317.0,271752.5,500140,243696,99.6000,99.2500,97.3000,93.5500,70.1000,0.1000,221578.71,398.37,0,0,0
686000,29416.4,274417.4,533116,243590,99.8000,99.4500,98.0500,93.7000,72.3000,0.1000,220980.25,404.49,0,0,0
688000,29514.8,273554.3,529180,243490,99.8500,99.4500,98.2500,92.8500,71.8500,0.1000,221043.38,403.28,0,0,0
690000,29612.2,269252.0,387084,243390,99.6500,99.3500,97.6500,92.8000,69.7000,0.0000,221583.90,404.81,0,0,0
692000,29710.6,273495.1,387136,243292,99.9000,99.6000,97.2500,93.1500,71.9000,0.0000,221083.79,401.75,0,0,0
694000,29808.2,271925.6,388868,243197,99.8500,99.2500,97.5000,92.9500,71.5500,0.0000,221275.33,403.21,0,0,0
696000,29905.7,272088.6,574444,243104,99.7500,99.3000,97.4000,93.7500,71.0000,0.2000,221534.88,400.56,0,0,0
698000,30002.7,271937.9,386688,243015,99.8000,99.3000,97.9500,92.9000,71.8500,0.0000,221524.73,400.59,0,0,0
700000,30102.4,274404.1,500852,242911,99.7500,99.3500,97.7500,93.2500,71.5500,0.0500,221103.72,399.74,0,0,0
702000,30202.7,276809.3,488000,242809,99.8500,99.4500,97.9500,93.6000,73.9500,0.0500,220910.68,403.20,0,0,0
704000,30300.9,270370.8,523732,242708,99.5500,99.1500,97.8500,93.7500,70.9500,0.1000,221967.05,399.79,0,0,0
706000,30399.0,273763.7,533260,242617,99.5500,99.1000,97.2500,93.3000,72.1000,0.1000,221544.92,399.32,0,0,0
708000,30495.6,270873.3,387244,242533,99.8500,99.3000,97.1000,92.9500,70.8500,0.0000,221667.80,401.73,0,0,0
710000,30594.2,275665.5,527600,242443,99.8500,99.4000,97.9500,93.7500,72.8000,0.0500,221130.39,399.35,0,0,0
712000,30692.4,271696.0,530200,242349,99.9500,99.3000,97.3000,92.5500,70.5500,0.0500,221381.70,401.80,0,0,0
714000,30791.0,271214.7,386708,242251,99.8000,99.5500,98.0500,93.5500,70.3500,0.0000,221777.32,400.48,0,0,0
716000,30887.5,265245.6,585904,242156,99.8500,99.3000,97.5500,92.2500,68.0500,0.0500,222460.21,399.46,0,0,0
718000,30988.2,275613.2,510940,242053,99.8500,99.4000,97.9500,93.6500,72.9500,0.1000,221266.87,401.14,0,0,0
720000,31088.3,270225.7,556440,241942,99.8000,99.1000,96.8000,91.8000,70.4000,0.0500,221520.65,401.49,0,0,0
722000,31188.9,270082.0,531052,241828,99.7500,99.0000,97.1500,92.6000,70.2500,0.1000,221395.97,404.67,0,0,0
724000,31286.7,270073.9,508164,241736,99.8500,99.4500,97.3000,92.7500,70.4000,0.1000,221765.34,398.44,0,0,0
726000,31385.0,271574.6,571728,241646,99.7000,99.4500,97.8500,93.0000,70.3500,0.1000,221575.66,401.01,0,0,0
728000,31483.6,275317.7,503468,241562,99.9000,99.4500,98.0000,93.6000,72.2000,0.0500,221199.38,400.67,0,0,0
730000,31581.0,274145.1,505044,241484,99.8500,99.4000,97.5500,93.5000,72.3000,0.1000,221629.44,399.86,0,0,0
732000,31679.0,273936.4,556708,241402,99.9500,99.4500,97.8000,93.3500,71.7500,0.1000,221225.71,401.20,0,0,0
734000,31777.7,275977.4,525856,241320,99.8500,99.3500,98.0500,94.2000,72.1000,0.1000,220967.75,405.16,0,0,0
736000,31875.0,272389.9,523328,241240,99.7000,99.3500,97.5500,93.6000,71.2000,0.0500,221882.32,399.57,0,0,0
738000,31972.5,271531.3,577752,241159,99.9500,99.6500,97.5500,93.2000,70.6500,0.1000,221732.81,403.49,0,0,0
740000,32069.4,269880.8,585128,241078,99.6500,99.3000,97.0000,92.1500,70.1500,0.1500,221691.89,401.84,0,0,0
742000,32166.4,271886.6,584580,241001,99.8000,99.4500,97.8500,93.1500,71.2000,0.1000,221742.89,399.14,0,0,0
744000,32266.3,274877.9,582272,240910,99.8500,99.4500,97.9500,93.6500,72.2500,0.0500,221234.04,405.78,0,0,0
746000,32364.5,272476.0,387368,240827,99.8000,99.3500,97.4000,93.3500,71.0000,0.0000,221798.94,399.74,0,0,0
748000,32461.7,272432.1,488156,240752,99.8000,99.4000,98.1500,94.6500,70.4500,0.0500,221777.73,399.21,0,0,0
750000,32561.6,275888.3,530924,240664,99.9000,99.6500,98.0000,94.1000,72.6000,0.1000,221511.87,400.65,0,0,0
752000,32660.0,272445.4,488344,240581,99.9000,99.6500,97.7500,93.1000,71.5000,0.0500,221600.05,402.19,0,0,0
754000,32757.0,272086.3,387464,240507,99.8500,99.6000,98.0000,93.6500,70.8000,0.0000,221853.96,402.69,0,0,0
756000,32853.1,269308.2,563904,240435,99.7000,99.0500,97.6000,92.4500,70.1000,0.1500,222224.30,400.14,0,0,0
758000,32951.3,272122.9,512048,240353,99.9000,99.4500,97.8000,92.8500,71.9500,0.0500,222020.17,402.58,0,0,0
760000,33049.4,271068.9,387312,240271,99.8500,99.4500,98.3000,93.9000,70.5500,0.0000,222234.20,401.69,0,0,0
762000,33148.6,276594.9,587512,240193,99.8500,99.6000,98.3500,94.2000,72.8000,0.1500,221404.58,400.62,0,0,0
764000,33246.4,271652.5,514924,240116,100.0000,99.4000,97.3500,92.9000,71.0000,0.2000,221747.71,401.90,0,0,0
766000,33344.4,271329.3,386840,240036,99.8500,99.0000,97.3000,92.5000,71.6000,0.0000,221807.98,401.11,0,0,0
768000,33443.0,274057.8,467968,239958,99.8500,99.5500,98.0000,94.3000,71.6500,0.0000,222056.49,397.63,0,0,0
770000,33540.1,272463.4,533632,239888,99.8000,99.3500,97.3500,92.9500,71.6000,0.1000,221683.33,402.39,0,0,0
772000,33636.1,271989.9,504188,239825,99.8500,99.3000,97.1000,93.1000,71.3000,0.1000,221855.79,400.87,0,0,0
774000,33733.6,274208.4,495972,239757,99.8500,99.1000,97.5500,93.3000,71.5500,0.1000,221333.37,402.37,0,0,0
776000,33831.4,272439.4,524812,239684,99.8500,99.4000,97.4000,92.3000,71.9000,0.1000,221439.39,406.56,0,0,0
778000,33930.3,273896.8,530020,239606,99.9500,99.6500,97.7000,92.8500,71.6000,0.0500,221469.47,401.84,0,0,0
780000,34028.0,275104.9,522160,239539,99.9000,99.4500,97.6500,93.8500,72.7500,0.0500,221877.11,398.74,0,0,0
782000,34127.5,275163.1,430176,239461,99.9500,99.5500,97.8500,93.4500,73.2000,0.0000,221777.13,398.95,0,0,0
784000,34227.2,273415.0,459892,239377,99.8000,99.4500,97.6000,93.6000,71.2500,0.0500,221729.03,399.17,0,0,0
786000,34326.4,274666.6,491264,239301,99.8000,99.3500,98.0500,94.4000,71.8500,0.0500,221767.93,399.82,0,0,0
788000,34423.4,272632.4,532392,239236,99.9000,99.4000,97.4000,92.1000,71.2000,0.1500,221783.56,399.77,0,0,0
790000,34522.9,273248.5,542584,239155,100.0000,99.4000,97.4000,93.0500,72.1000,0.1000,221944.15,398.67,0,0,0
792000,34624.2,274135.5,387012,239064,99.8500,99.5500,97.6500,93.2500,72.3000,0.0000,221529.05,404.07,0,0,0
794000,34721.9,272289.1,480348,238996,99.9000,99.1500,97.9000,93.4000,70.0500,0.0500,221634.81,402.93,0,0,0
796000,34820.1,273359.5,533132,238925,99.8500,99.0500,97.2000,92.6000,72.3500,0.1500,221828.38,402.87,0,0,0
798000,34917.9,271905.6,387804,238855,99.8000,99.2500,97.1500,93.7500,71.2000,0.0000,222101.59,400.62,0,0,0
800000,35016.8,274545.1,528536,238783,99.8500,99.2500,97.4500,93.6500,72.5500,0.0500,221662.98,403.65,0,0,0
802000,35116.1,271534.4,530488,238703,99.8000,99.3500,97.4000,93.3000,70.6500,0.1000,222015.87,400.51,0,0,0
804000,35213.3,271886.7,582892,238638,99.8500,99.4500,98.2500,94.0500,71.1000,0.1000,222291.58,401.39,0,0,0
806000,35313.1,275525.6,536684,238563,99.8000,99.3500,97.7000,93.2500,72.9500,0.0500,221649.35,401.92,0,0,0
808000,35412.5,275561.0,524888,238492,99.9000,99.4000,97.5000,93.9500,72.5500,0.1000,221336.62,406.01,0,0,0
810000,35510.8,273550.3,523504,238423,99.6000,98.8000,97.0000,93.5000,72.7500,0.0500,222126.43,399.58,0,0,0
812000,35608.6,270938.7,526248,238354,99.7500,99.3000,97.4000,92.6500,70.8500,0.0500,222098.60,402.18,0,0,0
814000,35707.3,272265.0,479860,238282,99.8000,99.5000,97.6000,93.6500,70.6500,0.0500,222061.77,404.30,0,0,0
816000,35805.9,272471.5,509628,238212,99.8500,99.2500,97.7500,93.5500,71.2000,0.0500,222251.76,400.39,0,0,0
818000,35906.1,275220.4,548696,238136,99.8000,99.5000,97.9000,94.0000,72.0500,0.0500,222015.08,396.62,0,0,0
820000,36004.6,274722.0,524052,238071,99.8500,99.3000,97.9500,92.9000,72.4000,0.0500,221781.79,404.10,0,0,0
822000,36104.8,276505.5,386808,237999,99.8000,99.2500,97.8500,93.6500,72.7500,0.0000,221622.80,402.03,0,0,0
824000,36203.4,271589.4,527096,237929,99.7500,99.3500,97.8000,93.1500,71.1000,0.1000,222275.42,400.09,0,0,0
826000,36301.0,272693.0,538236,237866,99.8500,99.4000,97.7000,93.1000,71.3500,0.2000,222254.03,400.89,0,0,0
828000,36399.9,274076.7,388728,237799,99.9000,99.4000,97.9000,93.5500,71.9500,0.0000,222004.79,399.67,0,0,0
830000,36497.3,271472.0,505044,237736,99.7500,99.2500,97.3000,92.7000,71.4000,0.0500,222129.43,402.44,0,0,0
832000,36598.4,276664.0,387464,237660,99.9000,99.5000,97.7000,93.4500,73.5000,0.0000,221796.43,397.97,0,0,0
834000,36702.8,275575.2,532320,237561,99.8000,99.3000,97.4500,93.7500,72.8000,0.0500,221796.19,399.94,0,0,0
836000,36805.5,273736.4,510948,237470,100.0000,99.3000,97.3500,93.5500,72.2000,0.0500,221880.69,402.22,0,0,0
838000,36909.7,275134.5,386880,237373,99.8000,99.4000,97.8000,93.3000,73.4500,0.0000,221992.27,400.06,0,0,0
840000,37012.7,273838.3,504500,237281,99.9500,99.5500,97.8000,93.5000,72.2000,0.1000,222222.66,400.98,0,0,0
842000,37115.4,272349.6,580008,237189,99.8500,99.1000,97.7000,93.4500,71.0000,0.0500,221912.97,404.02,0,0,0
844000,37219.1,276097.2,548420,237098,99.7500,99.3500,97.7500,93.7500,73.0500,0.1000,221924.77,397.49,0,0,0
846000,37321.3,270820.7,522144,237007,99.9500,99.5000,97.4500,91.8000,70.8000,0.1000,222257.91,403.86,0,0,0
848000,37423.8,274598.7,387320,236922,99.8000,99.0500,97.5500,93.8500,72.9000,0.0000,222010.68,399.45,0,0,0
850000,37526.0,269963.1,532596,236830,99.6000,98.6500,97.5000,92.8500,70.3500,0.0500,222370.65,402.15,0,0,0
852000,37623.3,273757.8,585872,236777,99.9000,99.4000,97.6000,93.2000,71.9500,0.1000,222122.02,403.45,0,0,0
