episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
112000,260.6,58330.5,177032,893669,99.2500,90.5000,53.7500,4.1500,0.0000,0.0000,21109.29,199.98
114000,267.0,60379.9,224996,893623,99.4500,92.0500,56.2000,5.0500,0.0500,0.0000,21381.86,201.06
116000,273.3,60284.2,159128,893708,99.0500,91.5500,57.5500,4.9000,0.0000,0.0000,21602.42,203.45
118000,279.8,59974.7,167396,893518,99.0500,91.0000,56.2000,4.4500,0.0000,0.0000,21915.80,204.45
120000,286.2,61213.9,172164,893473,99.0000,91.8000,57.9000,6.3500,0.0000,0.0000,22141.84,206.25
122000,292.8,61743.8,177676,893342,98.8000,90.8500,58.6500,6.6500,0.0000,0.0000,22347.09,207.19
124000,299.2,61401.7,173848,893611,98.9500,92.2500,57.6000,5.6500,0.0000,0.0000,22691.36,205.94
126000,305.7,61689.2,175508,893644,99.2000,91.6500,57.5500,6.1500,0.0000,0.0000,22937.00,206.94
128000,312.2,62689.7,173456,893783,99.6000,92.3000,59.6500,7.1500,0.0000,0.0000,23156.52,209.64
130000,318.8,62311.5,165260,893777,99.2500,91.1500,58.0000,7.6500,0.0000,0.0000,23408.73,209.98
132000,325.3,63274.9,182540,894124,99.3500,91.7500,60.1000,6.7500,0.0000,0.0000,23586.43,211.62
134000,331.9,63296.8,177716,894138,99.3000,91.8000,59.9500,7.9000,0.0000,0.0000,23844.16,212.92
136000,338.7,65256.3,182836,894183,99.2000,92.4500,62.0500,8.7000,0.0000,0.0000,24048.44,213.17
138000,345.5,64585.7,167720,894095,99.2000,92.1000,60.8500,8.1000,0.0000,0.0000,24356.49,212.32
140000,352.3,64969.7,178608,894221,99.0500,91.8500,60.6000,8.6500,0.0000,0.0000,24621.80,213.87
142000,359.0,65457.6,226756,894494,99.2000,92.7500,62.1000,9.0000,0.0500,0.0000,24869.57,214.38
144000,365.6,66250.5,173940,895129,99.3000,93.2500,63.8500,8.9000,0.0000,0.0000,25097.46,214.99
146000,372.4,66289.7,176764,895560,99.7000,93.2000,61.9500,10.0000,0.0000,0.0000,25401.02,215.39
148000,379.1,66272.7,179004,895843,99.5500,92.7500,63.4000,9.9000,0.0000,0.0000,25619.22,217.70
150000,386.0,68205.7,191920,896271,99.6500,93.7000,64.9000,10.4000,0.0000,0.0000,25797.48,217.96
152000,392.9,66852.4,175576,896446,99.0500,93.0500,62.6000,9.7000,0.0000,0.0000,26062.03,218.35
154000,399.7,67103.7,178884,896679,98.7000,92.4500,63.3000,10.1500,0.0000,0.0000,26263.74,219.68
156000,406.8,68676.8,249376,896740,99.0000,93.4000,65.0500,11.5500,0.0500,0.0000,26515.72,219.57
158000,413.9,69048.2,178968,896956,99.5000,93.3500,64.6000,12.0500,0.0000,0.0000,26772.81,221.04
160000,420.9,68115.3,177076,897057,99.2500,93.5000,63.9500,11.2000,0.0000,0.0000,27088.55,220.57
162000,427.9,68897.6,178968,897202,99.2500,93.7000,62.9000,12.5000,0.0000,0.0000,27247.75,223.08
164000,435.0,69945.7,175400,897372,99.4500,94.0000,65.0500,13.3500,0.0000,0.0000,27471.26,222.87
166000,442.0,69256.6,182272,897680,99.7000,93.9000,65.5000,11.9000,0.0000,0.0000,27759.50,222.52
168000,449.1,69371.6,259484,897857,99.4500,93.1500,64.5000,12.7000,0.0500,0.0000,27992.25,224.05
170000,456.3,71374.3,215976,898055,99.3000,94.3000,67.3000,14.2500,0.0500,0.0000,28153.64,225.31
172000,463.5,71045.7,187012,898203,99.5500,93.5500,65.1000,14.0500,0.0000,0.0000,28378.00,226.42
174000,470.8,72448.9,194232,898460,99.5500,94.3000,68.1500,15.6000,0.0000,0.0000,28576.25,228.28
176000,478.1,71581.5,188024,898562,99.5000,93.9500,66.0500,14.7500,0.0000,0.0000,28860.86,227.16
178000,485.2,71738.7,189292,898892,99.5000,94.1500,66.7000,13.9500,0.0000,0.0000,29054.49,226.56
180000,492.6,73208.9,218636,899108,99.5000,94.1000,68.0500,15.6500,0.0500,0.0000,29247.45,227.92
182000,499.9,72287.0,178956,899248,99.6000,94.3000,66.8000,14.6500,0.0000,0.0000,29489.75,229.91
184000,507.4,74421.5,284876,899395,99.5500,94.6500,68.9000,16.7000,0.1000,0.0000,29743.52,229.27
186000,514.8,73237.8,216904,899520,99.4500,94.4500,68.2500,16.3500,0.0500,0.0000,30016.21,230.10
188000,522.3,73323.9,257324,899481,99.3000,93.7500,67.9000,15.8000,0.0500,0.0000,30155.62,231.94
190000,529.7,74932.8,194288,899817,99.4500,94.9000,69.4500,17.7000,0.0000,0.0000,30354.13,231.10
192000,537.3,76074.5,190960,900003,99.4500,95.1000,69.5000,18.4500,0.0000,0.0000,30596.88,231.20
194000,544.9,75173.7,229336,900036,99.6500,93.6000,70.3500,16.7500,0.2000,0.0000,30830.03,232.14
196000,552.6,76063.1,237152,900017,99.5000,95.5500,70.0500,18.2000,0.0500,0.0000,31101.25,232.13
198000,560.2,75978.5,189304,900283,99.4000,94.3500,70.0000,18.2000,0.0000,0.0000,31220.52,234.71
200000,567.8,77214.6,179032,900563,99.4500,93.8500,70.1000,19.8000,0.0000,0.0000,31328.95,237.32
202000,575.5,78186.4,223100,900830,99.6000,95.5000,71.6500,19.9000,0.0500,0.0000,31717.15,233.19
204000,583.2,76878.0,228524,900960,99.3500,93.9000,69.8000,19.2500,0.0500,0.0000,31865.20,235.72
206000,590.9,77158.7,243920,901093,99.5000,94.1000,71.9500,18.2000,0.1000,0.0000,32134.26,236.00
208000,598.6,76869.8,188872,901282,99.6500,94.1000,70.5500,18.9000,0.0000,0.0000,32387.94,235.65
210000,606.5,78692.6,189900,901378,99.5000,94.4500,72.3500,20.0500,0.0000,0.0000,32530.19,236.94
212000,614.3,80019.9,266372,901688,99.5000,94.5000,73.2500,20.6000,0.2000,0.0000,32658.39,238.06
214000,622.2,80155.0,188572,901946,99.5000,94.6000,74.0500,21.6000,0.0000,0.0000,32870.77,238.50
216000,630.0,79205.1,245724,902157,99.5000,93.5500,72.6500,22.2000,0.1000,0.0000,33194.82,238.80
218000,638.0,80395.5,213772,902244,99.5500,94.4500,73.6500,22.5500,0.0500,0.0000,33385.36,239.88
220000,646.0,80922.9,246308,902395,99.6000,94.5000,74.5500,21.3500,0.1000,0.0000,33573.07,239.12
222000,653.9,81034.1,246608,902591,99.5000,94.2000,73.3000,22.5500,0.2000,0.0000,33784.57,240.65
224000,661.7,78060.3,202108,902759,99.4500,93.7500,72.8000,18.9500,0.0000,0.0000,34108.38,239.56
226000,669.7,81257.1,247664,902984,99.2500,94.1000,74.0000,22.3000,0.1500,0.0000,34237.13,239.25
228000,677.6,81485.5,291204,903239,99.3000,93.4500,74.4500,21.3000,0.1500,0.0000,34395.55,241.37
