episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
78000,3314.4,264455.2,533712,242748,99.7000,99.4000,97.9500,92.6000,66.5500,0.1000,213968.37,393.77,0,0,0
80000,3401.1,267530.9,553280,242622,99.9500,99.5000,97.8500,92.7500,68.9500,0.1000,213777.11,395.07,0,0,0
82000,3488.6,266422.8,388012,242426,99.6500,99.0500,97.4000,92.1000,68.7500,0.0000,213953.19,394.80,0,0,0
84000,3576.6,268235.8,535464,242244,99.8000,99.3500,98.0500,92.9500,68.7500,0.0500,213680.44,394.98,0,0,0
86000,3663.6,269221.9,387228,242150,99.7000,99.3000,98.2500,93.7500,68.7500,0.0000,213565.13,400.31,0,0,0
88000,3751.4,268897.3,519484,242007,99.9500,99.4000,97.6000,93.5000,69.8000,0.0500,213723.57,396.51,0,0,0
90000,3837.9,266323.1,387296,241900,99.7500,99.2500,97.6000,92.8500,68.0000,0.0000,213933.19,394.71,0,0,0
92000,3925.1,270701.5,428104,241843,99.9000,99.5500,98.0500,93.8500,70.0500,0.0000,213640.66,395.87,0,0,0
94000,4010.4,268500.0,506344,241861,99.9000,99.2000,97.8500,92.8000,68.7500,0.0500,213721.41,398.96,0,0,0
96000,4097.9,269930.2,387240,241769,99.9500,99.3000,97.8500,93.4500,69.3500,0.0000,213349.91,399.09,0,0,0
98000,4185.1,271739.7,509768,241727,99.9000,99.1500,97.4000,92.8000,71.0000,0.0500,213303.60,395.26,0,0,0
100000,4269.5,266002.3,513132,241751,99.9500,99.5500,97.8000,92.8500,67.6000,0.0500,214434.57,392.79,0,0,0
102000,4358.2,271249.8,392012,241627,99.8500,99.4500,98.0500,93.7500,70.4500,0.0000,213740.27,395.96,0,0,0
104000,4445.1,266980.9,530928,241526,99.7500,99.2000,97.1000,92.0500,69.0500,0.0500,214027.36,394.94,0,0,0
106000,4531.3,268202.8,504884,241492,99.7500,99.1000,97.2500,92.0500,70.0500,0.1000,213957.96,395.39,0,0,0
108000,4618.5,268390.4,402408,241409,99.6500,99.1000,97.6500,92.6500,69.2000,0.0000,213955.15,395.25,0,0,0
110000,4706.2,266869.4,531252,241280,99.7000,98.9500,97.1000,92.0000,68.9000,0.1000,213830.12,398.37,0,0,0
112000,4792.3,267097.2,492748,241243,99.6500,99.2000,97.4500,92.4000,68.2500,0.0500,213828.61,398.88,0,0,0
114000,4879.6,270819.8,532116,241203,99.9000,99.4000,98.1500,93.4500,68.7500,0.1500,213683.48,399.15,0,0,0
116000,4970.5,273046.0,386940,241023,99.7500,99.6500,98.1000,93.8000,70.6500,0.0000,213695.70,393.83,0,0,0
118000,5057.7,270559.7,534876,240988,100.0000,99.5000,98.0000,93.8500,69.2500,0.1000,213999.54,394.35,0,0,0
120000,5145.8,272043.8,533020,240931,99.8500,99.5000,98.1500,92.9500,70.9000,0.2000,213880.08,394.87,0,0,0
122000,5231.8,268333.6,468752,240921,99.8500,99.5000,97.8000,93.0000,69.0000,0.0500,214150.96,394.17,0,0,0
124000,5317.7,266661.7,533496,240894,99.7500,99.3500,97.4000,92.2000,68.7000,0.1000,214131.86,398.18,0,0,0
126000,5403.2,269860.6,546516,240927,99.7500,99.3500,97.5500,92.6000,69.8000,0.1000,214071.74,395.61,0,0,0
128000,5489.2,269249.3,499908,240934,99.9000,99.5000,98.0000,92.7500,68.5500,0.1000,214067.94,394.71,0,0,0
130000,5577.7,274039.3,553548,240891,99.8000,99.6000,97.5500,93.5500,71.5500,0.0500,213438.61,398.18,0,0,0
132000,5662.3,269472.0,532784,240961,99.8500,99.4000,97.5500,92.7500,69.4000,0.0500,214237.66,394.53,0,0,0
134000,5748.6,269792.3,507948,240959,99.9000,99.2500,97.9000,92.5000,69.2500,0.0500,214018.56,397.24,0,0,0
136000,5835.1,270436.7,540916,240953,99.9500,99.4000,97.1500,92.9000,69.8000,0.1500,213924.23,396.56,0,0,0
138000,5921.4,266535.2,465036,240913,99.8000,99.3000,97.6000,92.8500,68.2000,0.0500,214842.65,394.15,0,0,0
140000,6007.5,263491.2,486284,240843,99.9000,99.3000,97.2000,92.5000,66.8000,0.0500,214834.25,400.71,0,0,0
142000,6096.5,270157.2,511404,240742,99.8500,99.4500,97.7000,92.7000,70.4000,0.0500,214087.75,399.21,0,0,0
144000,6183.8,271778.5,533680,240723,99.8000,99.1500,97.1500,92.7000,71.2000,0.1500,213944.51,399.12,0,0,0
146000,6269.5,265752.4,529156,240702,99.8500,99.0500,97.4000,91.9000,68.1500,0.0500,214716.02,396.64,0,0,0
148000,6357.6,275081.5,470372,240692,99.8500,99.5500,97.9500,93.2000,71.9000,0.0500,213670.69,398.71,0,0,0
150000,6443.3,264716.4,533164,240656,99.6500,99.1000,97.0500,92.5500,67.7000,0.1500,214855.26,396.67,0,0,0
152000,6530.6,265927.0,386872,240585,99.9000,99.3500,97.5000,92.4000,67.2000,0.0000,214595.72,399.03,0,0,0
154000,6617.3,268338.1,488904,240555,99.8500,99.3500,97.4500,93.2500,69.7000,0.0500,214586.26,398.14,0,0,0
156000,6704.4,269749.0,552888,240529,99.9000,99.5500,97.7000,92.8000,68.9500,0.1500,214063.25,399.32,0,0,0
158000,6791.2,269721.3,582984,240515,99.9500,99.5500,98.0000,92.9500,69.2000,0.2000,214402.69,397.68,0,0,0
160000,6878.0,268641.1,535188,240486,99.6500,99.1000,97.8000,92.8000,69.9000,0.0500,214689.70,397.42,0,0,0
162000,6964.8,270633.4,521292,240482,99.8500,99.3500,97.2000,92.7500,70.1500,0.1500,214201.70,398.83,0,0,0
164000,7050.2,264676.7,532348,240460,99.8500,99.1500,96.6000,91.4500,68.2500,0.1000,214803.58,396.68,0,0,0
166000,7135.3,264308.4,528332,240454,99.9000,99.4500,97.3500,92.2500,66.6000,0.0500,215075.76,396.40,0,0,0
168000,7220.4,265794.4,386628,240459,99.9000,99.1500,97.1000,92.1000,68.5500,0.0000,214843.85,398.45,0,0,0
170000,7306.8,267716.4,530196,240437,99.9000,99.2000,97.8500,92.2500,69.3500,0.0500,214837.89,393.57,0,0,0
172000,7394.5,267907.8,387448,240379,99.9000,99.5000,97.2500,92.4500,69.5000,0.0000,214702.30,397.60,0,0,0
174000,7482.4,268946.2,533020,240323,99.8000,99.4500,97.5000,92.8500,69.1000,0.1000,214650.97,395.93,0,0,0
176000,7570.1,269943.4,388392,240285,99.7500,99.1000,97.1500,92.4000,70.0000,0.0000,214174.00,399.28,0,0,0
178000,7657.1,267040.5,485468,240240,99.8000,99.2000,97.4000,92.4000,69.3500,0.1000,215168.00,393.06,0,0,0
180000,7742.4,264706.8,530040,240234,99.8500,99.2000,97.8500,92.7000,66.9500,0.1500,215460.29,397.52,0,0,0
182000,7828.5,266169.2,507488,240212,99.8500,99.3000,96.9500,92.1000,68.4500,0.0500,214769.51,398.09,0,0,0
184000,7915.2,269769.2,511172,240207,99.8500,99.5000,97.6500,92.6500,69.6500,0.0500,214505.35,398.85,0,0,0
186000,8001.0,266759.6,563272,240199,99.7500,99.2000,97.8500,92.8000,68.0000,0.2000,214967.99,397.49,0,0,0
188000,8087.8,268676.9,523304,240180,99.8000,98.9500,97.4500,92.5000,68.8500,0.1000,214735.16,398.62,0,0,0
190000,8173.0,266247.0,457352,240188,99.9000,99.2000,97.6000,92.8000,68.7000,0.0500,215346.00,396.36,0,0,0
192000,8259.1,266577.1,387320,240174,99.8500,99.1500,97.3000,92.0500,68.4500,0.0000,214938.46,397.06,0,0,0
194000,8346.0,270388.7,531564,240167,99.7000,99.1000,97.3500,93.0000,69.6500,0.1500,214715.25,395.09,0,0,0
196000,8430.4,267657.6,509472,240208,99.8500,99.4000,97.9500,93.0500,68.9000,0.0500,215268.39,395.26,0,0,0
198000,8516.9,267645.1,477824,240190,99.9000,99.3000,97.1500,92.3500,69.1500,0.0500,215202.66,394.59,0,0,0
200000,8604.6,268881.7,407212,240149,99.8000,99.1500,97.5000,93.3000,69.0000,0.0000,214790.15,398.80,0,0,0
202000,8688.3,268189.3,387128,240213,99.8000,99.1500,97.1000,92.5000,69.2000,0.0000,214887.55,396.91,0,0,0
204000,8771.7,266898.2,502168,240275,99.5500,99.2000,97.6000,92.4500,68.4500,0.0500,215027.33,398.60,0,0,0
206000,8855.9,270210.3,564196,240340,99.8500,99.5000,97.3000,92.8500,69.4500,0.0500,214838.39,397.30,0,0,0
208000,8940.4,269469.1,528204,240394,99.7500,99.3000,98.0000,93.1000,68.1500,0.1500,214758.31,397.63,0,0,0
210000,9023.1,266381.1,577236,240465,99.7500,99.1000,97.1500,91.9500,67.9000,0.0500,215067.11,399.16,0,0,0
212000,9105.8,268825.2,467756,240557,99.7500,99.2000,97.0500,92.4000,69.9500,0.0500,214987.68,398.27,0,0,0
214000,9188.2,266431.0,387320,240636,99.8000,99.6500,98.0000,92.9500,67.9000,0.0000,215532.54,396.47,0,0,0
216000,9271.2,267360.6,513040,240704,99.9500,99.2000,97.8500,93.1000,68.7000,0.1000,215432.58,397.64,0,0,0
218000,9355.0,269057.0,533392,240761,99.8500,99.1500,97.3000,92.3500,69.9000,0.0500,215067.25,400.48,0,0,0
220000,9441.5,269986.7,435552,240758,99.8000,99.4000,97.7500,93.7000,69.5500,0.0000,214914.98,401.42,0,0,0
222000,9527.3,268573.4,567964,240762,99.9500,99.7500,98.0000,92.5000,69.5500,0.1000,215296.74,398.52,0,0,0
224000,9611.5,264988.3,532820,240778,99.6000,99.0000,96.7500,91.1500,68.0500,0.1000,215264.28,399.89,0,0,0
226000,9698.2,268368.5,387324,240758,99.9000,99.3000,97.3500,91.8500,69.6000,0.0000,215371.70,394.43,0,0,0
228000,9788.0,272499.7,387364,240691,99.7000,99.4000,97.5500,93.4000,70.2000,0.0000,214940.58,395.22,0,0,0
230000,9875.2,267035.3,577672,240651,99.7500,99.3500,97.5500,92.3500,68.6500,0.0500,215775.36,395.07,0,0,0
232000,9962.9,270782.7,410332,240625,99.8000,99.5000,97.7500,93.8500,70.2500,0.0000,215439.57,394.16,0,0,0
234000,10050.4,268096.3,533152,240586,99.9000,99.6000,97.9500,92.0500,68.7500,0.1500,215400.44,396.73,0,0,0
236000,10137.9,270658.0,386980,240566,99.8000,99.4500,97.5500,93.4000,69.4000,0.0000,215266.02,397.88,0,0,0
238000,10224.5,263985.4,387204,240521,99.7500,99.3000,97.3500,92.6000,67.1500,0.0000,216108.20,398.12,0,0,0
240000,10312.5,272331.7,538496,240498,99.9000,99.7000,97.9500,93.7000,70.8000,0.2500,215148.10,401.25,0,0,0
242000,10400.4,268669.9,530708,240458,99.8500,99.4000,97.6500,93.0500,69.0500,0.1500,215347.30,400.50,0,0,0
244000,10488.0,267712.0,517272,240415,99.8500,99.5000,97.9500,92.4500,69.2000,0.1000,215851.05,396.42,0,0,0
246000,10575.1,268130.9,452044,240388,99.8000,99.3000,97.2000,92.6500,69.1500,0.0000,215605.28,398.06,0,0,0
248000,10662.4,267928.4,587912,240357,99.9000,99.3000,97.5000,92.4500,68.4500,0.1000,215491.14,399.11,0,0,0
250000,10747.9,268342.4,386720,240370,99.8000,99.3000,97.6000,92.8500,68.7500,0.0000,215663.63,398.41,0,0,0
252000,10832.6,267834.8,387360,240395,99.8500,99.2500,97.2500,92.6000,69.3000,0.0000,215686.24,395.99,0,0,0
254000,10917.5,269257.2,524348,240426,99.8000,99.3500,97.7000,93.2500,69.8500,0.0500,215633.03,397.25,0,0,0
256000,11004.9,274698.9,468956,240434,99.7000,99.3500,97.7500,93.1000,72.1000,0.0500,214924.59,396.47,0,0,0
258000,11092.8,271515.5,533708,240412,99.9000,99.7000,97.7000,93.7000,69.9500,0.1500,215329.30,398.28,0,0,0
260000,11177.1,269480.4,532500,240457,99.8500,99.4500,97.5500,92.9500,69.0000,0.0500,215559.90,396.31,0,0,0
262000,11262.1,269268.4,387212,240485,99.7500,99.1000,97.6000,93.1000,69.0500,0.0000,215677.63,398.06,0,0,0
264000,11347.8,271552.9,387100,240510,99.8000,99.2500,97.5000,93.8000,70.6000,0.0000,215579.55,396.78,0,0,0
266000,11433.3,267817.1,387304,240518,99.8000,99.3500,97.4000,92.0000,69.4000,0.0000,215751.00,398.65,0,0,0
268000,11518.8,266832.5,534168,240517,99.8500,99.2500,97.3000,92.9500,68.7500,0.0500,216140.97,395.18,0,0,0
270000,11606.0,271241.0,386872,240510,99.9000,99.5500,98.0000,93.1000,70.3000,0.0000,215388.45,400.09,0,0,0
272000,11691.2,271488.0,489916,240543,99.7500,99.3500,97.6500,92.7500,70.9500,0.1000,215618.79,399.05,0,0,0
274000,11777.2,269081.8,533048,240548,99.8500,99.0500,97.3000,92.5000,69.3000,0.1000,215559.49,398.79,0,0,0
276000,11864.3,268592.5,387232,240528,99.8000,99.4500,97.4500,93.3500,68.6500,0.0000,215889.65,399.98,0,0,0
278000,11950.9,266546.3,478908,240502,99.6500,99.1000,97.4000,92.4500,68.7500,0.0500,216141.65,399.98,0,0,0
280000,12038.8,270646.1,524464,240476,99.7500,99.0500,97.0500,92.3500,70.7500,0.1000,215664.05,396.90,0,0,0
282000,12125.5,268991.7,508212,240468,99.9500,99.5000,97.9500,93.1000,68.5500,0.0500,216132.04,394.33,0,0,0
284000,12214.7,266742.6,504056,240395,99.8000,99.3000,97.3500,91.9000,68.1000,0.1000,215842.76,399.36,0,0,0
286000,12304.6,274439.8,387272,240352,99.8000,99.3000,97.5500,93.5500,71.7500,0.0000,215156.59,401.19,0,0,0
288000,12393.1,271001.3,609420,240321,99.9500,99.2000,97.8500,93.7000,70.1000,0.0500,215647.81,399.22,0,0,0
290000,12479.9,268314.9,531448,240305,99.8500,99.1500,97.7000,93.4000,69.5500,0.0500,216350.89,399.01,0,0,0
292000,12568.1,268232.5,386620,240265,99.9000,99.6000,97.8500,92.9500,68.5500,0.0000,216127.25,398.91,0,0,0
294000,12655.7,269730.4,389512,240243,99.7500,99.3500,97.4500,92.8000,70.0500,0.0000,215923.46,398.41,0,0,0
296000,12741.7,262851.7,508964,240213,99.9500,99.3000,97.4000,92.1500,66.8500,0.0500,216797.97,396.02,0,0,0
298000,12829.8,268679.7,387452,240175,99.6500,99.0000,97.4000,93.0000,69.5000,0.0000,216038.55,398.41,0,0,0
300000,12916.0,268010.2,530848,240172,99.8000,99.2000,97.5500,92.8500,68.7000,0.0500,216174.72,398.04,0,0,0
302000,13003.6,268641.8,387428,240146,99.6500,99.4000,97.4500,92.7000,69.5500,0.0000,216061.21,399.13,0,0,0
304000,13089.9,265583.3,501796,240128,99.9500,99.2000,97.5000,92.4500,67.2000,0.0500,216247.85,401.05,0,0,0
306000,13178.8,273452.5,509364,240103,99.6500,99.3000,98.0500,93.6500,71.4500,0.1000,215672.85,400.81,0,0,0
308000,13265.5,267901.1,553888,240089,99.7500,99.2000,97.3000,92.6500,69.7500,0.1000,216489.81,399.35,0,0,0
310000,13354.1,267927.2,506136,240042,99.5500,99.0500,97.3000,93.1500,69.2500,0.1000,216684.95,395.55,0,0,0
312000,13439.2,269144.6,389548,240066,99.8500,99.4500,97.1000,93.1500,69.1000,0.0000,216024.89,396.73,0,0,0
314000,13524.9,269357.4,530424,240078,99.7500,98.9500,97.6500,92.2500,70.4000,0.0500,216132.40,399.64,0,0,0
316000,13610.0,270990.0,460756,240108,99.8000,99.4000,97.4500,92.1000,71.1000,0.0500,215898.92,399.77,0,0,0
318000,13696.1,268233.9,504756,240108,99.7000,99.1500,97.2500,93.0000,69.1500,0.0500,216534.11,397.47,0,0,0
320000,13779.5,267212.5,528816,240149,99.8500,99.5000,97.8000,92.1500,68.7000,0.0500,216411.71,397.66,0,0,0
322000,13865.1,267805.6,387748,240155,99.8500,99.4500,98.0500,93.1500,68.7500,0.0000,216676.28,399.98,0,0,0
324000,13952.5,273365.5,528596,240158,99.8000,99.2500,97.3500,94.1000,70.1500,0.1000,215880.17,401.34,0,0,0
326000,14038.7,268183.2,465372,240157,99.7500,99.2500,97.2000,92.0000,69.4000,0.0500,216175.78,401.55,0,0,0
328000,14125.0,267893.3,387668,240150,99.8500,99.1500,97.1500,93.1500,69.0500,0.0000,216723.85,397.70,0,0,0
330000,14211.5,267783.0,387584,240140,99.6000,99.1500,97.3500,92.7500,68.7500,0.0000,216686.02,394.34,0,0,0
332000,14298.3,272043.0,419100,240146,99.8000,99.5000,97.9500,93.6000,71.1000,0.0000,216311.51,399.10,0,0,0
334000,14386.0,270765.3,386872,240130,99.8500,99.5500,98.0000,94.1000,70.7000,0.0000,216683.25,398.07,0,0,0
