episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error,restart_episodes,restart_32k,pool_size
416000,3125.6,104288.6,286008,449565,99.9000,97.4000,84.5500,42.8500,0.8500,0.0000,53299.79,268.58,0,0,0
418000,3145.5,105718.7,310056,449651,99.6000,97.3000,85.5500,45.1500,1.3000,0.0000,53539.29,266.05,0,0,0
420000,3165.2,105740.5,280476,449762,99.7500,97.1000,86.1000,43.6000,1.4000,0.0000,53689.40,266.60,0,0,0
422000,3185.1,106615.2,306544,449864,99.9500,97.4500,86.3000,44.5000,1.8500,0.0000,53731.50,269.03,0,0,0
424000,3206.0,108104.5,301624,449855,99.8000,97.5500,84.9000,46.1500,2.2500,0.0000,53746.09,269.12,0,0,0
426000,3226.7,106595.8,291136,449844,99.7500,98.3000,85.6000,45.0000,1.4000,0.0000,54105.45,268.26,0,0,0
428000,3247.1,106618.5,305452,449878,99.7000,98.0000,85.3500,43.5000,1.5500,0.0000,54363.74,266.53,0,0,0
430000,3267.3,106457.8,307404,449943,99.7500,97.6500,86.0000,43.5000,1.7000,0.0000,54386.54,270.80,0,0,0
432000,3288.0,107237.5,291512,449937,99.8000,97.0000,85.5500,45.0000,1.8500,0.0000,54567.46,269.80,0,0,0
434000,3308.4,106677.9,310752,449967,99.7000,97.3500,85.0000,45.3000,1.5500,0.0000,54737.82,268.96,0,0,0
436000,3329.2,109812.1,288120,450018,99.8500,98.2000,86.6500,47.8500,1.6500,0.0000,54693.10,270.39,0,0,0
438000,3349.7,108036.0,308000,450071,99.8000,97.6500,85.2500,44.8500,2.4500,0.0000,54977.29,272.04,0,0,0
440000,3370.2,108271.0,314552,450121,99.8500,97.8500,86.4000,44.9000,1.4000,0.0000,55182.43,269.77,0,0,0
442000,3391.3,109740.4,353276,450130,99.8000,98.1000,86.9000,46.4000,2.0500,0.0000,55267.45,270.87,0,0,0
444000,3412.7,110455.7,286996,450119,99.8000,97.7000,87.2000,47.4500,1.9500,0.0000,55333.99,271.72,0,0,0
446000,3433.7,108283.5,316184,450097,99.8500,98.0000,86.4000,44.8500,2.4000,0.0000,55770.03,270.35,0,0,0
448000,3454.9,108505.7,307724,450066,100.0000,97.6000,84.7500,45.6500,2.2500,0.0000,55818.82,271.41,0,0,0
450000,3476.1,110255.6,301540,450075,99.8000,97.7500,86.7500,47.0000,1.8000,0.0000,55981.59,270.69,0,0,0
452000,3496.8,108759.6,290796,450114,99.9500,97.9000,86.8000,45.9000,1.9500,0.0000,56293.51,270.07,0,0,0
454000,3518.8,112229.2,310596,450047,99.7500,97.9000,87.2500,48.3500,2.9500,0.0000,56136.90,274.03,0,0,0
456000,3539.3,110232.7,291564,450144,99.8500,98.0500,86.4000,47.0000,2.3000,0.0000,56460.93,272.87,0,0,0
458000,3559.6,111719.9,321752,450290,99.7500,97.8500,87.5500,48.5500,2.9500,0.0000,56649.08,271.87,0,0,0
460000,3579.8,109968.4,308584,450398,99.8000,97.0000,86.6000,45.6500,2.9000,0.0000,56854.78,272.52,0,0,0
462000,3600.6,110784.4,304960,450463,99.8500,98.2500,86.9500,47.1500,2.6500,0.0000,56871.40,274.95,0,0,0
464000,3621.7,110713.5,294764,450485,99.8000,97.6000,85.8000,46.9000,2.3500,0.0000,56964.80,274.81,0,0,0
466000,3643.0,112774.0,286156,450538,99.8500,98.0000,87.7500,47.6500,2.5500,0.0000,57209.01,272.20,0,0,0
468000,3664.4,112049.3,316040,450541,99.7000,97.2500,86.5000,47.2500,3.2500,0.0000,57377.70,273.16,0,0,0
470000,3685.8,113652.0,292016,450587,99.7000,98.0000,87.5000,48.6000,3.5500,0.0000,57503.61,274.68,0,0,0
472000,3707.5,111869.1,291536,450564,99.6500,97.2500,86.7500,48.2000,3.2000,0.0000,57702.85,275.55,0,0,0
474000,3728.7,111502.5,306696,450584,99.8000,98.1000,86.3000,47.6500,2.3500,0.0000,57989.07,274.37,0,0,0
476000,3749.8,112490.2,358960,450639,99.8500,97.8000,87.9000,47.0000,3.4000,0.0000,58122.63,274.88,0,0,0
478000,3771.4,113445.5,344320,450652,99.8000,98.2000,86.0500,48.0500,3.8000,0.0000,58189.34,275.75,0,0,0
480000,3793.3,114106.4,313632,450650,99.8000,97.9500,87.6500,48.7500,2.7000,0.0000,58236.74,275.43,0,0,0
482000,3815.2,113661.7,315924,450639,99.8000,97.9000,88.7000,48.5000,3.0500,0.0000,58623.60,274.07,0,0,0
484000,3837.1,113702.2,329976,450613,99.8000,98.0500,87.2000,49.1500,3.7000,0.0000,58702.88,276.17,0,0,0
486000,3859.6,115078.5,318812,450560,99.8000,98.1000,88.1500,48.5000,3.6500,0.0000,58758.69,276.42,0,0,0
488000,3880.9,112931.0,324064,450596,99.8000,98.2500,86.8500,47.7000,3.8000,0.0000,59108.68,277.18,0,0,0
490000,3902.4,113099.4,314320,450620,99.8000,98.0500,87.0500,46.7000,3.8000,0.0000,59282.27,275.50,0,0,0
492000,3923.9,114501.9,309912,450669,99.9500,97.8500,88.1500,48.5500,3.2000,0.0000,59272.37,277.06,0,0,0
494000,3945.6,113351.2,331984,450674,99.7500,97.3500,87.2000,48.1000,3.6000,0.0000,59573.06,278.09,0,0,0
496000,3967.6,115277.4,314528,450675,99.9500,98.0500,87.9500,50.2000,3.6000,0.0000,59696.81,276.95,0,0,0
498000,3989.2,113069.6,317204,450679,99.8000,98.1500,87.1500,46.7000,3.7500,0.0000,59841.12,278.60,0,0,0
500000,4011.2,114036.5,344000,450659,99.9000,97.5500,86.6500,48.2500,3.8500,0.0000,59983.51,278.71,0,0,0
502000,4033.1,114991.6,306372,450659,99.6500,97.0500,87.4500,49.4000,3.8500,0.0000,60058.69,278.85,0,0,0
504000,4055.8,117540.5,313840,450630,99.8500,97.9000,87.9500,50.8500,4.7500,0.0000,60224.84,277.94,0,0,0
506000,4078.6,117146.4,325664,450576,99.8000,98.2000,88.7500,50.6500,4.3500,0.0000,60257.28,282.10,0,0,0
508000,4101.0,116522.1,318388,450557,99.6500,97.6000,87.5500,50.5000,3.9500,0.0000,60392.97,280.60,0,0,0
510000,4123.5,116759.7,314284,450535,99.9000,98.1000,87.7000,50.5000,3.9500,0.0000,60709.01,279.40,0,0,0
512000,4146.5,119222.6,317652,450495,99.9500,97.6000,88.9000,52.4000,4.7500,0.0000,60840.08,278.82,0,0,0
514000,4169.1,116966.7,303488,450460,99.6000,98.0000,87.8500,50.4500,4.9000,0.0000,61138.66,280.04,0,0,0
516000,4191.5,116481.8,327048,450439,99.8500,97.8500,87.5500,49.8000,4.7000,0.0000,61237.18,281.18,0,0,0
518000,4214.7,120436.5,342888,450406,99.7000,97.7500,88.5000,53.7500,5.2000,0.0000,61252.46,281.49,0,0,0
520000,4237.5,117302.7,336368,450356,99.7500,97.8500,88.2500,49.1500,5.1500,0.0000,61692.79,280.42,0,0,0
522000,4259.8,119445.5,331528,450397,99.9000,97.4000,87.5500,51.7000,6.0000,0.0000,61737.97,281.45,0,0,0
524000,4282.1,119698.6,328680,450445,99.5500,98.2000,90.1500,53.1500,4.3000,0.0000,61811.82,282.43,0,0,0
526000,4304.7,117801.2,334708,450436,99.7500,97.6500,88.1500,50.8000,5.2500,0.0000,62128.54,282.76,0,0,0
528000,4327.6,119174.8,316928,450403,99.7500,97.2500,87.7000,50.8000,5.2500,0.0000,62125.65,282.42,0,0,0
530000,4350.6,118875.3,334164,450367,99.7500,97.9000,87.6500,51.7000,4.6500,0.0000,62269.50,283.32,0,0,0
532000,4373.8,120884.4,325192,450341,99.7000,97.8000,88.7000,52.3500,6.3500,0.0000,62346.93,284.88,0,0,0
534000,4396.6,119089.8,339660,450324,99.9000,98.0000,89.2000,51.7500,4.9000,0.0000,62549.62,285.19,0,0,0
536000,4419.5,119644.9,316120,450313,99.9000,98.0500,87.7000,51.3500,5.1500,0.0000,62748.74,282.49,0,0,0
538000,4442.1,117462.3,325016,450296,99.8500,97.8500,87.8000,50.5000,5.1500,0.0000,63049.56,285.06,0,0,0
540000,4464.9,120350.5,350064,450301,99.8500,97.1500,87.4500,52.2500,5.5000,0.0000,62924.98,285.26,0,0,0
542000,4486.8,120461.3,334340,450395,99.8500,97.8500,88.8500,52.1000,5.3500,0.0000,63327.15,284.25,0,0,0
544000,4509.5,123575.9,358744,450469,99.8500,97.7500,88.5500,53.7000,6.3500,0.0000,63241.68,286.83,0,0,0
546000,4532.3,122889.9,335428,450512,99.9000,98.6500,89.3500,53.5500,6.5000,0.0000,63465.25,286.32,0,0,0
548000,4553.9,119764.8,325716,450627,99.9000,98.4500,89.1000,51.9000,5.1500,0.0000,63937.31,283.54,0,0,0
550000,4577.1,120993.6,322560,450602,99.8500,97.3500,89.1500,53.4500,5.7500,0.0000,63929.82,286.47,0,0,0
552000,4600.3,121453.8,326268,450580,99.7500,97.9000,88.6000,52.8500,6.7500,0.0000,64124.67,286.96,0,0,0
554000,4623.1,121622.3,338680,450609,99.8500,98.5000,89.9000,52.1000,5.8500,0.0000,64125.07,286.68,0,0,0
556000,4645.9,121166.2,325612,450626,99.7000,98.4500,88.8500,52.9000,6.7500,0.0000,64354.46,287.92,0,0,0
558000,4669.4,122864.0,365160,450596,99.9500,97.8000,87.9500,52.7500,6.7000,0.0000,64268.64,288.64,0,0,0
560000,4692.5,121668.7,335916,450598,100.0000,98.5500,88.6000,52.9500,6.0500,0.0000,64702.20,286.86,0,0,0
562000,4715.1,119599.9,326688,450609,99.9000,97.8500,87.5500,50.6500,6.3000,0.0000,65063.18,285.69,0,0,0
564000,4737.5,120273.6,333816,450646,99.8000,98.0500,88.5000,52.2000,6.2500,0.0000,65033.70,286.78,0,0,0
566000,4760.4,121403.4,331972,450654,100.0000,98.5500,89.1500,51.3000,6.5500,0.0000,65274.05,285.12,0,0,0
568000,4782.8,118638.7,342440,450672,99.8500,97.7000,88.7500,49.2000,5.9500,0.0000,65426.92,286.31,0,0,0
570000,4805.8,123275.0,322940,450693,99.7500,98.1000,89.2000,54.6500,6.0000,0.0000,65340.57,286.83,0,0,0
572000,4828.7,123533.1,334628,450742,99.9500,98.1500,89.6500,53.0500,7.1000,0.0000,65587.99,286.48,0,0,0
574000,4851.7,121299.4,333368,450737,99.7500,97.8000,88.8000,51.3000,6.9000,0.0000,65810.51,286.97,0,0,0
576000,4873.8,122911.4,327288,450846,99.7500,97.9000,89.6500,53.4500,6.4000,0.0000,66035.05,283.79,0,0,0
578000,4895.8,121375.4,358044,450933,99.8000,97.7500,88.5000,53.2000,6.4500,0.0000,66244.06,286.73,0,0,0
580000,4918.1,122901.2,337508,451025,99.6000,97.3500,88.7000,53.2500,6.8000,0.0000,66225.76,286.38,0,0,0
582000,4940.5,125528.2,329496,451140,99.8500,98.0500,90.6000,54.7000,7.2000,0.0000,66308.41,286.37,0,0,0
584000,4963.0,124563.1,350000,451229,99.8500,98.1000,89.2500,54.1500,7.4500,0.0000,66557.13,286.82,0,0,0
586000,4985.2,122819.3,342412,451314,99.8500,98.6000,88.8500,52.6000,7.4000,0.0000,66926.01,286.57,0,0,0
588000,5008.0,125651.4,326608,451394,99.8000,98.1000,89.4000,55.7500,7.1000,0.0000,66841.93,286.72,0,0,0
590000,5030.5,123635.8,360756,451472,99.9000,98.2500,88.5000,53.6500,6.9000,0.0000,67205.61,284.59,0,0,0
592000,5053.3,125836.4,332588,451543,99.8500,97.6500,88.1500,55.2000,8.3500,0.0000,67132.24,288.11,0,0,0
594000,5075.6,122464.0,328696,451619,99.7500,98.1000,88.3000,52.6500,6.5000,0.0000,67486.14,287.48,0,0,0
596000,5098.6,126857.1,334588,451693,99.8500,98.4000,89.2500,55.3000,8.5500,0.0000,67336.82,289.42,0,0,0
598000,5121.7,126653.2,334912,451756,99.9000,98.4500,89.7500,55.9000,7.8000,0.0000,67690.74,286.70,0,0,0
600000,5144.4,125234.7,342992,451829,99.7000,98.2500,89.2500,54.5500,7.1500,0.0000,67887.61,287.49,0,0,0
602000,5167.3,125233.4,332392,451887,99.8500,97.0500,87.3500,54.3500,8.1500,0.0000,67969.50,290.07,0,0,0
604000,5190.8,128249.6,357780,451939,99.9500,98.5500,89.7000,56.2000,8.0500,0.0000,67949.59,290.52,0,0,0
606000,5213.4,125020.5,342408,452022,99.8500,98.4500,89.8500,54.1500,7.1000,0.0000,68295.33,289.89,0,0,0
608000,5236.6,129427.3,344632,452103,99.8000,98.1000,89.9000,57.3500,9.3500,0.0000,68345.74,288.65,0,0,0
610000,5259.7,127827.0,333896,452177,99.7500,98.0500,90.4000,56.4500,7.9500,0.0000,68397.25,291.80,0,0,0
612000,5282.7,126573.8,329080,452243,99.8000,97.3500,89.3000,54.3500,8.8500,0.0000,68710.44,289.94,0,0,0
614000,5306.1,126855.2,341396,452275,99.9000,97.6500,89.2000,56.0500,7.9500,0.0000,68817.91,289.79,0,0,0
616000,5330.4,128729.1,340956,452257,99.9000,98.6500,89.9000,56.9500,8.5500,0.0000,69093.10,288.04,0,0,0
618000,5353.6,126395.4,335256,452303,99.9000,98.3500,90.2000,54.0000,8.2000,0.0000,69270.48,289.43,0,0,0
620000,5377.7,129469.0,344660,452315,99.9000,98.5000,89.7500,57.0500,9.5500,0.0000,69227.15,290.40,0,0,0
622000,5401.2,128093.5,333164,452346,99.6500,97.9000,88.0000,56.1000,9.5500,0.0000,69501.58,290.27,0,0,0
624000,5425.2,129746.2,368808,452370,99.7500,98.6500,90.0000,55.4500,9.6500,0.0000,69539.67,291.17,0,0,0
626000,5449.4,127149.9,339000,452340,99.7000,97.6500,88.9000,55.9000,8.7500,0.0000,69866.06,291.46,0,0,0
628000,5473.7,128381.3,343108,452309,99.9500,98.0000,88.2500,55.7000,10.2000,0.0000,70059.59,290.86,0,0,0
630000,5498.2,130096.6,346856,452299,99.8000,97.7000,89.5500,56.6000,9.3500,0.0000,70050.13,290.41,0,0,0
632000,5523.1,131644.6,340916,452267,99.9000,97.8500,90.2000,59.0000,9.6500,0.0000,70064.85,293.57,0,0,0
634000,5547.6,130659.8,335744,452260,99.9500,98.7000,91.2500,57.6000,9.6500,0.0000,70406.09,292.98,0,0,0
636000,5572.4,132011.9,338760,452246,99.9500,98.5000,90.5500,57.4000,10.2000,0.0000,70478.71,291.07,0,0,0
638000,5596.9,130382.3,334096,452233,99.8500,98.1500,89.1500,56.0500,10.7000,0.0000,70697.42,292.40,0,0,0
640000,5621.7,130924.4,343848,452207,99.8500,98.7500,90.0000,56.0000,10.7500,0.0000,70871.63,292.94,0,0,0
642000,5645.9,130221.0,353484,452218,99.8000,97.8500,88.9000,55.0000,10.8000,0.0000,71028.06,292.78,0,0,0
644000,5670.5,132365.0,341188,452219,99.9000,98.2500,89.6500,57.2500,10.7500,0.0000,71052.31,293.09,0,0,0
646000,5695.2,130598.6,356980,452195,99.7500,98.2500,89.5000,58.4000,9.3000,0.0000,71297.19,293.72,0,0,0
648000,5719.9,129781.3,356876,452161,99.8500,98.5000,88.5500,56.6000,9.9500,0.0000,71653.84,291.23,0,0,0
650000,5744.6,130549.6,337380,452131,99.9500,97.5500,88.9000,57.1000,10.4000,0.0000,71729.31,292.15,0,0,0
652000,5769.7,132364.1,333820,452099,99.7500,98.1500,89.4500,57.8500,11.0000,0.0000,71734.89,294.20,0,0,0
654000,5794.5,130722.6,332120,452069,99.9000,98.2500,90.3000,55.4500,10.3500,0.0000,71969.34,294.59,0,0,0
656000,5818.6,132430.8,362792,452120,99.7000,98.4000,89.8000,57.6500,10.4000,0.0000,72038.33,293.77,0,0,0
658000,5842.8,132513.6,343048,452151,99.6500,98.3000,89.7500,57.4500,11.5000,0.0000,72260.88,295.03,0,0,0
660000,5867.6,133378.8,358452,452157,99.8500,98.7500,90.6500,58.6000,11.1500,0.0000,72416.89,294.25,0,0,0
662000,5891.7,131959.1,342020,452193,99.9000,98.2000,89.8500,57.8000,10.0500,0.0000,72483.22,295.33,0,0,0
664000,5916.1,133061.0,362196,452225,99.9000,98.6500,90.1000,57.9500,10.6000,0.0000,72606.42,294.73,0,0,0
666000,5941.5,134075.9,354868,452190,99.8000,98.4500,90.6500,58.7000,10.8500,0.0000,72770.32,295.28,0,0,0
668000,5966.5,132133.2,378296,452164,100.0000,98.4000,90.0500,57.3000,10.4000,0.0000,73039.27,295.67,0,0,0
670000,5991.9,133388.7,329088,452120,100.0000,98.5000,91.0000,58.7000,11.2500,0.0000,73402.20,292.79,0,0,0
672000,6017.4,134513.4,366980,452082,99.8000,97.9500,90.2000,59.8500,11.7500,0.0000,73251.74,295.22,0,0,0
674000,6042.7,134893.9,352096,452066,99.8000,98.2000,89.6500,58.8000,12.0500,0.0000,73433.22,294.49,0,0,0
676000,6067.9,134754.8,344440,452061,99.7500,98.1000,90.8000,58.0500,11.5000,0.0000,73577.56,294.98,0,0,0
678000,6092.6,133303.6,343856,452065,99.9500,98.1000,90.2500,56.1500,11.6000,0.0000,73689.64,296.25,0,0,0
680000,6117.4,133245.5,360400,452070,99.9000,98.4000,90.6000,57.5000,11.2000,0.0000,74050.58,295.08,0,0,0
682000,6142.4,135807.9,334752,452087,99.9000,98.1500,90.3500,60.4000,12.1500,0.0000,73956.23,297.21,0,0,0
684000,6167.5,135236.5,353816,452088,99.8500,98.3500,89.8500,57.7500,13.0500,0.0000,74343.34,295.92,0,0,0
686000,6192.7,135856.0,357908,452087,99.9000,98.8500,90.8000,59.4000,11.5500,0.0000,74236.34,298.41,0,0,0
688000,6217.5,134859.8,380520,452105,99.9500,98.6500,90.7000,57.7000,12.5000,0.0000,74464.51,296.81,0,0,0
690000,6243.5,138620.6,342732,452087,99.6500,98.4500,91.2000,60.6500,13.3000,0.0000,74532.54,298.49,0,0,0
692000,6269.1,136811.1,343432,452064,99.8500,98.4500,89.7000,59.2500,13.0500,0.0000,74731.50,297.94,0,0,0
694000,6294.2,135128.6,343524,452069,99.8500,98.3500,91.0500,58.2000,11.8000,0.0000,75042.15,295.93,0,0,0
696000,6319.5,137037.8,346800,452078,99.9500,98.4500,91.7500,59.2500,12.9500,0.0000,75165.63,296.82,0,0,0
698000,6344.2,134964.5,354132,452104,99.9000,98.3500,90.4000,58.4000,11.9500,0.0000,75380.76,296.47,0,0,0
700000,6369.5,136665.6,359276,452110,99.8000,97.9500,90.0500,58.6500,13.4500,0.0000,75375.68,298.35,0,0,0
702000,6394.9,135550.7,364920,452095,99.8500,97.9500,90.1000,58.1000,12.2500,0.0000,75536.22,297.21,0,0,0
704000,6420.6,137117.7,342200,452074,100.0000,98.5000,90.6500,59.2500,13.4000,0.0000,75637.27,299.13,0,0,0
706000,6446.5,137040.9,333824,452039,99.8500,98.4500,90.9000,59.1000,12.2000,0.0000,75845.06,296.55,0,0,0
708000,6472.2,134854.8,360040,451997,99.9500,98.1000,88.9500,58.1000,12.5500,0.0000,76230.53,296.08,0,0,0
710000,6498.0,134987.3,335376,451950,99.8000,98.0500,90.3500,58.6500,11.4500,0.0000,76301.82,296.48,0,0,0
712000,6524.2,138377.3,362368,451915,99.8500,98.5500,91.0500,60.6500,12.2000,0.0000,76129.29,299.08,0,0,0
714000,6549.6,135973.3,358940,451899,99.7500,98.4000,90.1500,58.3000,12.9500,0.0000,76575.64,297.84,0,0,0
716000,6575.6,138239.8,334476,451872,99.7500,98.4500,90.4000,60.5000,13.4500,0.0000,76675.79,297.69,0,0,0
718000,6602.0,138900.8,361320,451830,100.0000,98.7500,91.7000,59.7000,13.5500,0.0000,76624.75,299.24,0,0,0
720000,6627.7,135163.4,363256,451795,99.8500,98.7500,91.2000,58.7000,11.7000,0.0000,77022.14,298.51,0,0,0
722000,6653.1,136799.7,360940,451790,99.9500,97.5500,88.9000,57.5500,14.2000,0.0000,77130.50,299.33,0,0,0
724000,6679.0,138301.0,363208,451769,99.8500,98.5000,91.0500,60.8500,12.8500,0.0000,77281.10,297.78,0,0,0
726000,6705.0,139336.9,368052,451755,100.0000,98.9500,90.1500,60.3500,13.6500,0.0000,77161.08,301.13,0,0,0
728000,6730.8,138053.7,350304,451740,99.9000,98.9500,90.4500,58.3500,14.0500,0.0000,77549.80,300.83,0,0,0
730000,6756.4,136277.3,362992,451722,99.9500,98.3500,90.5500,58.8000,13.0000,0.0000,77848.11,297.38,0,0,0
732000,6782.1,137292.5,368568,451703,99.9500,98.2000,89.9500,60.3500,13.4500,0.0000,77767.78,302.47,0,0,0
734000,6808.3,139854.1,369064,451684,99.9000,99.0000,91.8000,60.5500,13.8000,0.0000,77863.32,301.48,0,0,0
736000,6834.6,140241.0,354024,451660,99.8500,98.8500,91.3500,60.6500,13.9000,0.0000,78011.52,300.70,0,0,0
738000,6861.2,141170.9,379036,451635,99.8500,98.3000,91.3000,60.7000,14.1000,0.0000,78095.07,301.21,0,0,0
740000,6887.4,139456.1,338348,451608,99.9000,98.5000,91.5500,60.6000,13.8500,0.0000,78369.86,300.42,0,0,0
742000,6913.7,140798.0,344300,451587,99.9500,98.2000,90.3000,61.2500,15.1000,0.0000,78415.32,302.60,0,0,0
744000,6939.6,139091.1,366496,451576,99.9000,98.4000,90.9500,60.2000,13.9000,0.0000,78621.30,303.08,0,0,0
746000,6966.0,141023.8,376288,451557,100.0000,99.0500,91.5500,61.3000,13.7000,0.0000,78670.76,302.12,0,0,0
748000,6992.2,139797.5,362912,451540,99.8000,98.3000,91.8500,59.3500,14.5000,0.0000,78977.99,302.96,0,0,0
750000,7018.8,142077.5,342412,451513,99.8000,98.3000,91.5500,61.5000,15.4000,0.0000,79046.66,302.04,0,0,0
752000,7045.1,138665.3,378164,451476,99.9500,98.6500,91.2500,59.7500,13.0000,0.0000,79356.87,302.48,0,0,0
754000,7071.7,142588.7,361160,451459,99.8000,98.7000,92.3000,62.6000,15.3000,0.0000,79493.00,301.22,0,0,0
756000,7097.8,140232.5,360340,451448,99.9000,98.3500,90.6000,60.2000,14.6500,0.0000,79660.45,301.71,0,0,0
758000,7123.9,142913.8,375916,451464,99.8500,98.7000,92.4000,63.0000,14.8000,0.0000,79643.53,301.58,0,0,0
760000,7150.5,142459.5,377132,451448,99.8500,98.4500,91.7000,62.2500,14.8500,0.0000,79906.50,301.60,0,0,0
762000,7176.3,139208.8,367336,451450,99.9000,98.4500,91.4500,60.1500,13.6000,0.0000,79916.09,305.92,0,0,0
764000,7203.3,142882.4,381748,451409,99.8500,98.5500,90.8500,62.9000,15.4000,0.0000,80006.57,305.19,0,0,0
766000,7230.3,142992.7,362744,451370,99.9500,98.8000,91.4000,60.6500,15.2500,0.0000,80169.44,305.44,0,0,0
768000,7256.6,139917.5,343592,451351,99.9000,98.5000,90.6500,61.2000,13.2500,0.0000,80414.73,303.49,0,0,0
770000,7282.7,139829.4,367168,451339,99.8000,98.1000,91.3500,61.6500,13.3000,0.0000,80705.98,302.52,0,0,0
772000,7308.6,139304.9,353612,451330,99.8000,98.0000,91.2000,60.3000,13.9500,0.0000,80742.93,306.72,0,0,0
774000,7335.4,143996.2,365996,451316,99.9000,98.0500,91.4000,61.6000,16.5000,0.0000,80721.62,304.90,0,0,0
776000,7362.1,142725.2,362964,451290,100.0000,98.6500,91.2500,62.4000,15.3000,0.0000,80954.61,305.59,0,0,0
778000,7388.6,141630.7,362628,451269,99.7000,98.2000,90.9500,61.2000,15.3500,0.0000,81118.21,305.87,0,0,0
780000,7415.1,142085.3,361796,451254,99.8500,98.6000,91.4500,61.7000,15.5000,0.0000,81344.68,307.25,0,0,0
782000,7441.4,141654.8,366808,451246,99.8000,98.4000,91.2500,61.7500,15.2000,0.0000,81401.78,305.81,0,0,0
784000,7468.0,142852.1,384676,451236,100.0000,98.6000,91.1500,62.4000,15.8000,0.0000,81570.82,304.58,0,0,0
786000,7494.5,143051.5,367180,451228,99.8000,98.0000,89.8500,63.7000,14.9000,0.0000,81637.20,304.98,0,0,0
788000,7521.0,143014.5,377996,451220,99.8500,98.2000,91.0500,61.4500,15.9000,0.0000,81756.94,306.48,0,0,0
790000,7548.0,143520.3,368268,451195,99.9500,98.3000,92.2000,62.6000,14.1000,0.0000,81923.68,305.00,0,0,0
792000,7574.4,140679.9,360988,451172,99.9500,98.7500,90.9500,59.7000,15.2500,0.0000,82227.71,306.78,0,0,0
794000,7600.7,141242.7,385560,451158,99.7500,98.4500,91.4500,60.6000,15.2500,0.0000,82328.75,306.46,0,0,0
796000,7627.6,145607.3,368228,451154,99.9500,98.7000,91.6500,62.4500,16.7000,0.0000,82213.79,306.44,0,0,0
798000,7654.4,144241.5,362980,451142,99.9500,98.8500,92.2500,61.7000,15.8000,0.0000,82617.89,304.59,0,0,0
800000,7680.6,143264.6,363200,451157,99.9000,98.6000,90.9000,61.8500,15.7000,0.0000,82536.99,309.23,0,0,0
802000,7707.3,143187.7,370608,451144,99.9500,98.6000,91.6500,61.9000,14.8500,0.0000,82658.37,309.91,0,0,0
804000,7733.9,141223.0,381772,451118,99.8000,98.6000,90.8000,58.8000,15.1500,0.0000,82868.59,310.01,0,0,0
806000,7760.8,143345.7,362740,451086,99.9000,98.6500,90.8000,61.1000,16.4000,0.0000,83096.70,308.57,0,0,0
808000,7787.6,145477.4,363328,451091,99.8500,98.4000,92.6000,64.0500,16.1500,0.0000,83154.97,308.19,0,0,0
810000,7814.2,145306.7,368436,451098,99.8000,98.4500,91.4000,62.8000,17.2000,0.0000,83136.04,309.59,0,0,0
812000,7840.7,143910.1,342472,451104,99.9000,99.1000,92.2500,61.9500,15.1500,0.0000,83339.98,311.19,0,0,0
814000,7867.3,142435.5,365536,451086,99.9500,98.5500,90.7500,60.6500,15.2500,0.0000,83668.17,308.87,0,0,0
816000,7894.7,145386.1,364008,451056,99.9000,98.2000,91.3500,62.2500,16.3500,0.0000,83565.07,309.59,0,0,0
818000,7921.6,142618.8,369192,451023,99.9000,98.3500,90.6000,61.6500,15.6000,0.0000,83806.34,310.45,0,0,0
820000,7948.8,145449.7,366392,450999,99.8500,98.6500,92.6000,63.3500,15.7500,0.0000,83897.82,309.79,0,0,0
822000,7975.7,145239.5,355604,450994,99.8500,98.5500,92.0500,62.8500,15.2500,0.0000,84106.89,309.05,0,0,0
824000,8002.6,144853.0,379656,450988,99.7500,98.5000,91.9500,63.6500,15.0500,0.0000,84214.56,311.33,0,0,0
826000,8029.4,143780.2,363068,450974,99.8500,98.8000,91.4000,61.0000,16.0000,0.0000,84415.16,310.88,0,0,0
828000,8056.9,146190.1,366996,450943,99.8500,98.1000,91.6000,63.5500,16.1500,0.0000,84560.21,309.24,0,0,0
830000,8084.6,149293.7,361456,450924,99.8500,98.6000,92.6000,63.9000,18.6000,0.0000,84372.42,312.29,0,0,0
832000,8112.1,146161.6,368644,450892,99.9000,98.1500,92.0500,63.5500,16.3000,0.0000,84930.07,308.94,0,0,0
834000,8139.9,148613.7,344512,450867,99.9500,98.5000,91.2500,63.6000,18.4000,0.0000,84754.10,310.88,0,0,0
836000,8167.1,144248.8,363008,450835,99.8000,98.8500,91.7000,62.6000,15.5000,0.0000,85090.14,312.02,0,0,0
838000,8194.3,144976.7,372520,450813,99.6500,98.7500,92.2500,61.7500,16.0500,0.0000,85243.61,310.80,0,0,0
840000,8221.4,144091.3,377580,450783,99.9500,98.9000,92.1500,63.4000,14.9500,0.0000,85390.95,312.24,0,0,0
842000,8248.5,144152.7,383156,450756,99.9000,98.4000,92.3000,61.9000,15.4500,0.0000,85742.77,309.10,0,0,0
844000,8276.2,146853.9,363276,450723,99.9000,98.8000,92.9000,63.4500,16.8500,0.0000,85648.39,312.16,0,0,0
846000,8303.2,144966.4,368604,450710,99.8500,98.4500,91.8000,61.4000,16.3000,0.0000,85840.26,313.84,0,0,0
848000,8330.6,146783.7,367148,450688,99.7000,98.5500,91.9000,64.4500,16.3000,0.0000,85693.51,313.47,0,0,0
