episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
20000,23.1,16862.2,67200,854498,72.3300,19.1550,0.2250,0.0000,0.0000,0.0000,2525.76,89.01
40000,54.6,25194.6,77532,863376,91.8200,50.1900,2.3350,0.0000,0.0000,0.0000,5128.47,118.68
60000,92.2,31095.3,113444,866486,96.2150,67.4500,7.7100,0.0250,0.0000,0.0000,7232.64,134.95
80000,134.0,35947.2,138504,871619,97.4050,75.5500,15.1100,0.0900,0.0000,0.0000,9190.86,147.02
