episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
1000000,151.5,900.2,5344,962708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,496944149699.76,2078406755692.56
1020000,153.7,889.0,5180,962695,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,454656969892.14,2016306376986.03
1040000,155.8,875.6,5200,962675,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,435693197308.28,2010384586072.44
1060000,158.0,878.6,3292,962391,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,395936349963.68,1956020961203.43
1080000,160.2,872.3,5092,962442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,409143499500.19,1937567450282.17
1100000,162.3,858.6,5024,962440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,378285726257.19,1889936683368.92
1120000,164.4,849.8,4944,962474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,375247003119.93,1859230458561.08
1140000,166.6,838.2,5172,961889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,366629230837.55,1845132435618.10
1160000,168.6,830.0,5268,962308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,314951515305.75,1795436313599.41
1180000,170.6,825.0,4480,962476,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,303627675964.30,1768196006297.14
1200000,172.6,814.8,5308,962824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,290234065895.40,1745426326955.35
1220000,174.6,813.2,4828,963337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,254914327388.59,1767852533545.64
1240000,176.5,806.6,5648,963870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,279029469255.47,1673903010912.74
1260000,178.5,801.1,5460,964152,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,247802264574.56,1667219215278.81
