episodes,elapsed_s,mean_score,max_score,moves_per_s,r1024,r2048,r4096,r8192,r16384,r32768,mean_value,mean_abs_td_error
20000,27.8,21520.7,81072,865130,82.7950,36.3300,1.6650,0.0000,0.0000,0.0000,4050.92,107.68
40000,68.4,34199.7,126492,869579,96.8050,72.3150,12.4500,0.0750,0.0000,0.0000,8412.75,142.74
60000,117.4,43038.1,156948,872214,98.2100,81.4900,29.6600,0.4700,0.0000,0.0000,12148.73,165.59
80000,172.1,49687.9,168548,876374,98.6800,86.2900,41.4650,1.4550,0.0000,0.0000,15472.97,180.71
